# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,  -0.00000,   0.00000
  -0.00077,  -0.00061,  -0.00057
  -0.00154,  -0.00122,  -0.00113
  -0.00231,  -0.00184,  -0.00168
  -0.00308,  -0.00245,  -0.00223
  -0.00384,  -0.00307,  -0.00278
  -0.00461,  -0.00369,  -0.00332
  -0.00537,  -0.00431,  -0.00385
  -0.00613,  -0.00493,  -0.00438
  -0.00689,  -0.00555,  -0.00490
  -0.00765,  -0.00618,  -0.00542
  -0.00840,  -0.00680,  -0.00594
  -0.00916,  -0.00743,  -0.00645
  -0.00991,  -0.00806,  -0.00695
  -0.01066,  -0.00869,  -0.00745
  -0.01141,  -0.00932,  -0.00794
  -0.01215,  -0.00995,  -0.00843
  -0.01290,  -0.01059,  -0.00891
  -0.01364,  -0.01123,  -0.00939
  -0.01438,  -0.01186,  -0.00986
  -0.01512,  -0.01250,  -0.01033
  -0.01585,  -0.01315,  -0.01079
  -0.01659,  -0.01379,  -0.01125
  -0.01732,  -0.01443,  -0.01171
  -0.01805,  -0.01508,  -0.01215
  -0.01877,  -0.01573,  -0.01260
  -0.01950,  -0.01638,  -0.01303
  -0.02022,  -0.01703,  -0.01347
  -0.02094,  -0.01769,  -0.01389
  -0.02166,  -0.01834,  -0.01431
  -0.02237,  -0.01900,  -0.01473
  -0.02308,  -0.01966,  -0.01514
  -0.02379,  -0.02032,  -0.01555
  -0.02450,  -0.02098,  -0.01595
  -0.02520,  -0.02164,  -0.01635
  -0.02591,  -0.02231,  -0.01674
  -0.02660,  -0.02298,  -0.01713
  -0.02730,  -0.02365,  -0.01751
  -0.02799,  -0.02432,  -0.01789
  -0.02868,  -0.02499,  -0.01826
  -0.02937,  -0.02567,  -0.01863
  -0.03006,  -0.02635,  -0.01899
  -0.03074,  -0.02703,  -0.01935
  -0.03142,  -0.02771,  -0.01970
  -0.03209,  -0.02839,  -0.02005
  -0.03277,  -0.02908,  -0.02039
  -0.03344,  -0.02976,  -0.02073
  -0.03411,  -0.03045,  -0.02106
  -0.03477,  -0.03114,  -0.02139
  -0.03543,  -0.03183,  -0.02171
  -0.03609,  -0.03253,  -0.02203
  -0.03674,  -0.03323,  -0.02235
  -0.03739,  -0.03393,  -0.02265
  -0.03804,  -0.03463,  -0.02296
  -0.03869,  -0.03533,  -0.02326
  -0.03933,  -0.03603,  -0.02355
  -0.03997,  -0.03674,  -0.02384
  -0.04060,  -0.03745,  -0.02412
  -0.04123,  -0.03816,  -0.02440
  -0.04186,  -0.03887,  -0.02468
  -0.04249,  -0.03959,  -0.02495
  -0.04311,  -0.04030,  -0.02521
  -0.04373,  -0.04102,  -0.02547
  -0.04434,  -0.04175,  -0.02573
  -0.04495,  -0.04247,  -0.02598
  -0.04556,  -0.04319,  -0.02623
  -0.04616,  -0.04392,  -0.02647
  -0.04676,  -0.04465,  -0.02670
  -0.04736,  -0.04538,  -0.02694
  -0.04795,  -0.04612,  -0.02716
  -0.04854,  -0.04685,  -0.02739
  -0.04912,  -0.04759,  -0.02761
  -0.04971,  -0.04833,  -0.02782
  -0.05028,  -0.04907,  -0.02803
  -0.05086,  -0.04982,  -0.02823
  -0.05143,  -0.05056,  -0.02843
  -0.05199,  -0.05131,  -0.02863
  -0.05256,  -0.05206,  -0.02882
  -0.05311,  -0.05281,  -0.02900
  -0.05367,  -0.05357,  -0.02919
  -0.05422,  -0.05433,  -0.02936
  -0.05477,  -0.05509,  -0.02954
  -0.05531,  -0.05585,  -0.02970
  -0.05585,  -0.05661,  -0.02987
  -0.05638,  -0.05738,  -0.03003
  -0.05691,  -0.05814,  -0.03018
  -0.05744,  -0.05891,  -0.03033
  -0.05796,  -0.05969,  -0.03048
  -0.05848,  -0.06046,  -0.03062
  -0.05899,  -0.06124,  -0.03075
  -0.05950,  -0.06202,  -0.03089
  -0.06001,  -0.06280,  -0.03101
  -0.06051,  -0.06358,  -0.03114
  -0.06101,  -0.06437,  -0.03126
  -0.06150,  -0.06515,  -0.03137
  -0.06199,  -0.06594,  -0.03148
  -0.06247,  -0.06674,  -0.03159
  -0.06295,  -0.06753,  -0.03169
  -0.06343,  -0.06833,  -0.03179
  -0.06390,  -0.06912,  -0.03188
  -0.06437,  -0.06992,  -0.03197
  -0.06483,  -0.07073,  -0.03206
  -0.06529,  -0.07153,  -0.03214
  -0.06574,  -0.07234,  -0.03221
  -0.06619,  -0.07315,  -0.03229
  -0.06664,  -0.07396,  -0.03235
  -0.06708,  -0.07477,  -0.03242
  -0.06751,  -0.07559,  -0.03248
  -0.06795,  -0.07641,  -0.03253
  -0.06837,  -0.07723,  -0.03259
  -0.06880,  -0.07805,  -0.03263
  -0.06921,  -0.07888,  -0.03268
  -0.06963,  -0.07970,  -0.03272
  -0.07004,  -0.08053,  -0.03275
  -0.07044,  -0.08136,  -0.03278
  -0.07084,  -0.08220,  -0.03281
  -0.07124,  -0.08303,  -0.03283
  -0.07163,  -0.08387,  -0.03285
  -0.07202,  -0.08471,  -0.03287
  -0.07240,  -0.08555,  -0.03288
  -0.07278,  -0.08640,  -0.03289
  -0.07315,  -0.08724,  -0.03289
  -0.07352,  -0.08809,  -0.03289
  -0.07388,  -0.08894,  -0.03288
  -0.07424,  -0.08979,  -0.03288
  -0.07460,  -0.09065,  -0.03286
  -0.07495,  -0.09151,  -0.03285
  -0.07529,  -0.09236,  -0.03283
  -0.07563,  -0.09323,  -0.03280
  -0.07597,  -0.09409,  -0.03278
  -0.07630,  -0.09495,  -0.03275
  -0.07663,  -0.09582,  -0.03271
  -0.07695,  -0.09669,  -0.03267
  -0.07726,  -0.09756,  -0.03263
  -0.07758,  -0.09844,  -0.03258
  -0.07788,  -0.09931,  -0.03253
  -0.07819,  -0.10019,  -0.03248
  -0.07849,  -0.10107,  -0.03242
  -0.07878,  -0.10196,  -0.03236
  -0.07907,  -0.10284,  -0.03230
  -0.07935,  -0.10373,  -0.03223
  -0.07963,  -0.10462,  -0.03216
  -0.07991,  -0.10551,  -0.03209
  -0.08018,  -0.10640,  -0.03201
  -0.08044,  -0.10729,  -0.03192
  -0.08071,  -0.10819,  -0.03184
  -0.08096,  -0.10909,  -0.03175
  -0.08121,  -0.10999,  -0.03166
  -0.08146,  -0.11089,  -0.03156
  -0.08170,  -0.11180,  -0.03146
  -0.08194,  -0.11271,  -0.03136
  -0.08217,  -0.11361,  -0.03125
  -0.08240,  -0.11453,  -0.03114
  -0.08262,  -0.11544,  -0.03103
  -0.08284,  -0.11635,  -0.03091
  -0.08306,  -0.11727,  -0.03079
  -0.08326,  -0.11819,  -0.03067
  -0.08347,  -0.11911,  -0.03055
  -0.08367,  -0.12003,  -0.03042
  -0.08386,  -0.12096,  -0.03028
  -0.08405,  -0.12189,  -0.03015
  -0.08424,  -0.12281,  -0.03001
  -0.08442,  -0.12374,  -0.02987
  -0.08460,  -0.12468,  -0.02972
  -0.08477,  -0.12561,  -0.02957
  -0.08494,  -0.12655,  -0.02942
  -0.08510,  -0.12749,  -0.02927
  -0.08526,  -0.12843,  -0.02911
  -0.08541,  -0.12937,  -0.02895
  -0.08556,  -0.13031,  -0.02878
  -0.08570,  -0.13126,  -0.02862
  -0.08584,  -0.13221,  -0.02844
  -0.08597,  -0.13316,  -0.02827
  -0.08610,  -0.13411,  -0.02810
  -0.08623,  -0.13506,  -0.02792
  -0.08635,  -0.13602,  -0.02773
  -0.08647,  -0.13697,  -0.02755
  -0.08658,  -0.13793,  -0.02736
  -0.08668,  -0.13889,  -0.02717
  -0.08679,  -0.13985,  -0.02698
  -0.08689,  -0.14082,  -0.02678
  -0.08698,  -0.14178,  -0.02658
  -0.08707,  -0.14275,  -0.02638
  -0.08715,  -0.14372,  -0.02617
  -0.08723,  -0.14469,  -0.02597
  -0.08731,  -0.14567,  -0.02576
  -0.08738,  -0.14664,  -0.02554
  -0.08744,  -0.14762,  -0.02533
  -0.08751,  -0.14859,  -0.02511
  -0.08756,  -0.14957,  -0.02489
  -0.08762,  -0.15055,  -0.02466
  -0.08766,  -0.15154,  -0.02444
  -0.08771,  -0.15252,  -0.02421
  -0.08775,  -0.15351,  -0.02398
  -0.08778,  -0.15450,  -0.02374
  -0.08781,  -0.15549,  -0.02351
  -0.08784,  -0.15648,  -0.02327
  -0.08786,  -0.15747,  -0.02303
  -0.08788,  -0.15846,  -0.02278
  -0.08789,  -0.15946,  -0.02254
  -0.08790,  -0.16046,  -0.02229
  -0.08791,  -0.16146,  -0.02204
  -0.08791,  -0.16246,  -0.02178
  -0.08791,  -0.16346,  -0.02153
  -0.08790,  -0.16446,  -0.02127
  -0.08789,  -0.16547,  -0.02101
  -0.08787,  -0.16647,  -0.02074
  -0.08785,  -0.16748,  -0.02048
  -0.08783,  -0.16849,  -0.02021
  -0.08780,  -0.16950,  -0.01994
  -0.08776,  -0.17051,  -0.01967
  -0.08773,  -0.17153,  -0.01939
  -0.08769,  -0.17254,  -0.01912
  -0.08764,  -0.17356,  -0.01884
  -0.08759,  -0.17458,  -0.01856
  -0.08754,  -0.17560,  -0.01828
  -0.08748,  -0.17662,  -0.01799
  -0.08742,  -0.17764,  -0.01770
  -0.08735,  -0.17866,  -0.01741
  -0.08728,  -0.17969,  -0.01712
  -0.08721,  -0.18071,  -0.01683
  -0.08713,  -0.18174,  -0.01653
  -0.08705,  -0.18277,  -0.01624
  -0.08696,  -0.18380,  -0.01594
  -0.08688,  -0.18483,  -0.01564
  -0.08678,  -0.18587,  -0.01533
  -0.08668,  -0.18690,  -0.01503
  -0.08658,  -0.18793,  -0.01472
  -0.08648,  -0.18897,  -0.01441
  -0.08637,  -0.19001,  -0.01410
  -0.08626,  -0.19105,  -0.01379
  -0.08614,  -0.19209,  -0.01348
  -0.08602,  -0.19313,  -0.01316
