# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,   0.00000,  -0.00000
   0.00020,   0.00001,  -0.00088
   0.00041,   0.00001,  -0.00176
   0.00062,   0.00001,  -0.00265
   0.00083,   0.00001,  -0.00353
   0.00105,   0.00001,  -0.00441
   0.00128,  -0.00000,  -0.00530
   0.00151,  -0.00001,  -0.00619
   0.00175,  -0.00002,  -0.00707
   0.00199,  -0.00003,  -0.00796
   0.00224,  -0.00004,  -0.00885
   0.00249,  -0.00006,  -0.00974
   0.00275,  -0.00008,  -0.01063
   0.00301,  -0.00010,  -0.01152
   0.00328,  -0.00012,  -0.01242
   0.00355,  -0.00014,  -0.01331
   0.00383,  -0.00017,  -0.01420
   0.00411,  -0.00020,  -0.01510
   0.00440,  -0.00023,  -0.01600
   0.00469,  -0.00026,  -0.01689
   0.00498,  -0.00029,  -0.01779
   0.00528,  -0.00033,  -0.01869
   0.00559,  -0.00036,  -0.01959
   0.00590,  -0.00040,  -0.02049
   0.00621,  -0.00045,  -0.02139
   0.00653,  -0.00049,  -0.02229
   0.00685,  -0.00053,  -0.02319
   0.00718,  -0.00058,  -0.02409
   0.00751,  -0.00063,  -0.02499
   0.00785,  -0.00068,  -0.02590
   0.00819,  -0.00073,  -0.02680
   0.00853,  -0.00079,  -0.02770
   0.00888,  -0.00084,  -0.02861
   0.00923,  -0.00090,  -0.02952
   0.00959,  -0.00096,  -0.03042
   0.00995,  -0.00102,  -0.03133
   0.01032,  -0.00109,  -0.03224
   0.01068,  -0.00115,  -0.03314
   0.01106,  -0.00122,  -0.03405
   0.01143,  -0.00129,  -0.03496
   0.01181,  -0.00136,  -0.03587
   0.01219,  -0.00143,  -0.03678
   0.01258,  -0.00150,  -0.03769
   0.01297,  -0.00158,  -0.03860
   0.01337,  -0.00165,  -0.03951
   0.01376,  -0.00173,  -0.04042
   0.01416,  -0.00181,  -0.04133
   0.01457,  -0.00189,  -0.04225
   0.01498,  -0.00198,  -0.04316
   0.01539,  -0.00206,  -0.04407
   0.01580,  -0.00215,  -0.04498
   0.01622,  -0.00224,  -0.04590
   0.01664,  -0.00233,  -0.04681
   0.01706,  -0.00242,  -0.04772
   0.01749,  -0.00252,  -0.04864
   0.01792,  -0.00261,  -0.04955
   0.01835,  -0.00271,  -0.05047
   0.01879,  -0.00281,  -0.05138
   0.01922,  -0.00291,  -0.05230
   0.01966,  -0.00301,  -0.05321
   0.02011,  -0.00311,  -0.05413
   0.02055,  -0.00322,  -0.05504
   0.02100,  -0.00332,  -0.05596
   0.02145,  -0.00343,  -0.05688
   0.02191,  -0.00354,  -0.05779
   0.02236,  -0.00365,  -0.05871
   0.02282,  -0.00377,  -0.05963
   0.02328,  -0.00388,  -0.06054
   0.02374,  -0.00400,  -0.06146
   0.02421,  -0.00411,  -0.06237
   0.02467,  -0.00423,  -0.06329
   0.02514,  -0.00435,  -0.06421
   0.02561,  -0.00448,  -0.06512
   0.02609,  -0.00460,  -0.06604
   0.02656,  -0.00472,  -0.06696
   0.02704,  -0.00485,  -0.06787
   0.02751,  -0.00498,  -0.06879
   0.02799,  -0.00511,  -0.06971
   0.02848,  -0.00524,  -0.07062
   0.02896,  -0.00537,  -0.07154
   0.02944,  -0.00551,  -0.07246
   0.02993,  -0.00565,  -0.07337
   0.03042,  -0.00578,  -0.07429
   0.03090,  -0.00592,  -0.07520
   0.03139,  -0.00606,  -0.07612
   0.03188,  -0.00621,  -0.07704
   0.03238,  -0.00635,  -0.07795
   0.03287,  -0.00649,  -0.07887
   0.03336,  -0.00664,  -0.07978
   0.03386,  -0.00679,  -0.08070
   0.03436,  -0.00694,  -0.08161
   0.03485,  -0.00709,  -0.08252
   0.03535,  -0.00724,  -0.08344
   0.03585,  -0.00740,  -0.08435
   0.03635,  -0.00755,  -0.08527
   0.03685,  -0.00771,  -0.08618
   0.03735,  -0.00787,  -0.08709
   0.03785,  -0.00803,  -0.08800
   0.03835,  -0.00819,  -0.08891
   0.03885,  -0.00836,  -0.08983
   0.03935,  -0.00852,  -0.09074
   0.03985,  -0.00869,  -0.09165
   0.04035,  -0.00886,  -0.09256
   0.04086,  -0.00903,  -0.09347
   0.04136,  -0.00920,  -0.09438
   0.04186,  -0.00937,  -0.09529
   0.04236,  -0.00955,  -0.09619
   0.04286,  -0.00972,  -0.09710
   0.04336,  -0.00990,  -0.09801
   0.04386,  -0.01008,  -0.09892
   0.04437,  -0.01026,  -0.09982
   0.04487,  -0.01044,  -0.10073
   0.04537,  -0.01062,  -0.10163
   0.04586,  -0.01081,  -0.10254
   0.04636,  -0.01100,  -0.10344
   0.04686,  -0.01118,  -0.10435
   0.04736,  -0.01137,  -0.10525
   0.04785,  -0.01156,  -0.10615
   0.04835,  -0.01176,  -0.10705
   0.04884,  -0.01195,  -0.10795
   0.04934,  -0.01215,  -0.10885
   0.04983,  -0.01235,  -0.10975
   0.05032,  -0.01254,  -0.11065
   0.05081,  -0.01275,  -0.11155
   0.05130,  -0.01295,  -0.11245
   0.05179,  -0.01315,  -0.11334
   0.05227,  -0.01336,  -0.11424
   0.05276,  -0.01356,  -0.11513
   0.05324,  -0.01377,  -0.11603
   0.05372,  -0.01398,  -0.11692
   0.05421,  -0.01419,  -0.11781
   0.05468,  -0.01441,  -0.11870
   0.05516,  -0.01462,  -0.11959
   0.05564,  -0.01484,  -0.12048
   0.05611,  -0.01506,  -0.12137
   0.05658,  -0.01528,  -0.12226
