# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,  -0.00000,   0.00000
  -0.00106,  -0.00004,  -0.00007
  -0.00212,  -0.00007,  -0.00014
  -0.00317,  -0.00010,  -0.00023
  -0.00421,  -0.00012,  -0.00032
  -0.00525,  -0.00014,  -0.00042
  -0.00629,  -0.00016,  -0.00053
  -0.00732,  -0.00016,  -0.00065
  -0.00834,  -0.00017,  -0.00077
  -0.00936,  -0.00017,  -0.00090
  -0.01038,  -0.00016,  -0.00104
  -0.01139,  -0.00015,  -0.00119
  -0.01240,  -0.00014,  -0.00135
  -0.01340,  -0.00012,  -0.00151
  -0.01439,  -0.00010,  -0.00168
  -0.01538,  -0.00007,  -0.00186
  -0.01637,  -0.00003,  -0.00205
  -0.01735,   0.00000,  -0.00224
  -0.01832,   0.00005,  -0.00244
  -0.01929,   0.00009,  -0.00265
  -0.02026,   0.00014,  -0.00287
  -0.02122,   0.00020,  -0.00309
  -0.02218,   0.00026,  -0.00332
  -0.02313,   0.00032,  -0.00356
  -0.02408,   0.00039,  -0.00381
  -0.02502,   0.00046,  -0.00406
  -0.02596,   0.00053,  -0.00432
  -0.02689,   0.00061,  -0.00459
  -0.02782,   0.00070,  -0.00486
  -0.02874,   0.00079,  -0.00515
  -0.02966,   0.00088,  -0.00544
  -0.03057,   0.00097,  -0.00573
  -0.03148,   0.00107,  -0.00604
  -0.03238,   0.00118,  -0.00635
  -0.03328,   0.00128,  -0.00666
  -0.03417,   0.00139,  -0.00699
  -0.03506,   0.00151,  -0.00732
  -0.03595,   0.00163,  -0.00766
  -0.03683,   0.00175,  -0.00800
  -0.03770,   0.00187,  -0.00835
  -0.03858,   0.00200,  -0.00871
  -0.03944,   0.00214,  -0.00908
  -0.04030,   0.00227,  -0.00945
  -0.04116,   0.00241,  -0.00983
  -0.04201,   0.00255,  -0.01021
  -0.04286,   0.00270,  -0.01060
  -0.04370,   0.00285,  -0.01100
  -0.04454,   0.00300,  -0.01140
  -0.04538,   0.00316,  -0.01181
  -0.04621,   0.00332,  -0.01223
  -0.04703,   0.00348,  -0.01265
  -0.04785,   0.00364,  -0.01308
  -0.04867,   0.00381,  -0.01352
  -0.04948,   0.00398,  -0.01396
  -0.05029,   0.00415,  -0.01441
  -0.05109,   0.00433,  -0.01486
  -0.05189,   0.00451,  -0.01532
  -0.05268,   0.00469,  -0.01579
  -0.05347,   0.00488,  -0.01626
  -0.05426,   0.00506,  -0.01674
  -0.05504,   0.00525,  -0.01722
  -0.05581,   0.00544,  -0.01771
  -0.05658,   0.00564,  -0.01820
