# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,  -0.00000,  -0.00000
  -0.00090,   0.00132,  -0.00110
  -0.00179,   0.00263,  -0.00220
  -0.00266,   0.00393,  -0.00330
  -0.00353,   0.00523,  -0.00439
  -0.00438,   0.00652,  -0.00549
  -0.00523,   0.00780,  -0.00657
  -0.00606,   0.00907,  -0.00766
  -0.00688,   0.01034,  -0.00874
  -0.00769,   0.01160,  -0.00981
  -0.00849,   0.01285,  -0.01089
  -0.00927,   0.01409,  -0.01196
  -0.01005,   0.01533,  -0.01303
  -0.01081,   0.01656,  -0.01409
  -0.01157,   0.01778,  -0.01515
  -0.01231,   0.01899,  -0.01621
  -0.01304,   0.02020,  -0.01726
  -0.01376,   0.02140,  -0.01831
  -0.01447,   0.02260,  -0.01936
  -0.01517,   0.02378,  -0.02041
  -0.01586,   0.02496,  -0.02145
  -0.01653,   0.02613,  -0.02249
  -0.01720,   0.02730,  -0.02352
  -0.01785,   0.02845,  -0.02455
  -0.01850,   0.02960,  -0.02558
  -0.01913,   0.03074,  -0.02661
  -0.01975,   0.03188,  -0.02763
  -0.02037,   0.03301,  -0.02865
  -0.02097,   0.03413,  -0.02966
  -0.02156,   0.03524,  -0.03068
  -0.02214,   0.03635,  -0.03169
  -0.02271,   0.03745,  -0.03269
  -0.02327,   0.03854,  -0.03370
  -0.02381,   0.03962,  -0.03469
  -0.02435,   0.04070,  -0.03569
  -0.02488,   0.04177,  -0.03669
  -0.02540,   0.04284,  -0.03768
  -0.02590,   0.04389,  -0.03866
  -0.02640,   0.04494,  -0.03965
  -0.02689,   0.04598,  -0.04063
  -0.02736,   0.04702,  -0.04161
  -0.02783,   0.04805,  -0.04258
  -0.02828,   0.04907,  -0.04355
  -0.02873,   0.05008,  -0.04452
  -0.02916,   0.05109,  -0.04549
  -0.02959,   0.05209,  -0.04645
  -0.03000,   0.05308,  -0.04741
  -0.03041,   0.05407,  -0.04837
  -0.03080,   0.05505,  -0.04932
  -0.03119,   0.05602,  -0.05027
  -0.03157,   0.05699,  -0.05122
  -0.03193,   0.05795,  -0.05216
  -0.03229,   0.05890,  -0.05310
  -0.03264,   0.05984,  -0.05404
  -0.03297,   0.06078,  -0.05497
  -0.03330,   0.06171,  -0.05591
  -0.03362,   0.06263,  -0.05684
  -0.03393,   0.06355,  -0.05776
  -0.03423,   0.06446,  -0.05868
  -0.03451,   0.06537,  -0.05960
  -0.03480,   0.06626,  -0.06052
  -0.03507,   0.06715,  -0.06144
  -0.03533,   0.06804,  -0.06235
  -0.03558,   0.06891,  -0.06326
  -0.03582,   0.06978,  -0.06416
  -0.03606,   0.07065,  -0.06506
  -0.03628,   0.07150,  -0.06596
  -0.03650,   0.07235,  -0.06686
  -0.03671,   0.07320,  -0.06775
  -0.03691,   0.07403,  -0.06865
  -0.03710,   0.07486,  -0.06953
  -0.03728,   0.07569,  -0.07042
  -0.03745,   0.07650,  -0.07130
  -0.03761,   0.07731,  -0.07218
  -0.03777,   0.07812,  -0.07306
  -0.03792,   0.07891,  -0.07393
  -0.03805,   0.07970,  -0.07480
  -0.03818,   0.08049,  -0.07567
  -0.03831,   0.08127,  -0.07654
  -0.03842,   0.08204,  -0.07740
  -0.03852,   0.08280,  -0.07826
  -0.03862,   0.08356,  -0.07912
  -0.03871,   0.08431,  -0.07997
  -0.03879,   0.08506,  -0.08082
  -0.03886,   0.08580,  -0.08167
  -0.03893,   0.08653,  -0.08252
  -0.03898,   0.08726,  -0.08336
  -0.03903,   0.08798,  -0.08420
  -0.03907,   0.08869,  -0.08504
  -0.03911,   0.08940,  -0.08588
  -0.03913,   0.09010,  -0.08671
  -0.03915,   0.09079,  -0.08754
  -0.03916,   0.09148,  -0.08837
  -0.03916,   0.09216,  -0.08919
  -0.03916,   0.09284,  -0.09002
  -0.03915,   0.09351,  -0.09084
  -0.03913,   0.09417,  -0.09165
  -0.03910,   0.09483,  -0.09247
  -0.03907,   0.09548,  -0.09328
  -0.03903,   0.09613,  -0.09409
  -0.03898,   0.09677,  -0.09490
  -0.03893,   0.09740,  -0.09570
  -0.03887,   0.09803,  -0.09650
  -0.03880,   0.09865,  -0.09730
  -0.03872,   0.09927,  -0.09810
  -0.03864,   0.09988,  -0.09890
  -0.03855,   0.10048,  -0.09969
  -0.03846,   0.10108,  -0.10048
  -0.03836,   0.10167,  -0.10127
  -0.03825,   0.10225,  -0.10205
  -0.03813,   0.10283,  -0.10283
  -0.03801,   0.10341,  -0.10361
  -0.03789,   0.10397,  -0.10439
  -0.03775,   0.10454,  -0.10517
  -0.03761,   0.10509,  -0.10594
  -0.03747,   0.10564,  -0.10671
  -0.03732,   0.10619,  -0.10748
  -0.03716,   0.10673,  -0.10825
  -0.03700,   0.10726,  -0.10901
  -0.03683,   0.10779,  -0.10978
  -0.03665,   0.10831,  -0.11054
  -0.03647,   0.10883,  -0.11129
  -0.03628,   0.10934,  -0.11205
  -0.03609,   0.10984,  -0.11280
  -0.03590,   0.11034,  -0.11355
  -0.03569,   0.11083,  -0.11430
  -0.03548,   0.11132,  -0.11505
  -0.03527,   0.11180,  -0.11579
  -0.03505,   0.11228,  -0.11654
  -0.03483,   0.11275,  -0.11728
  -0.03460,   0.11322,  -0.11802
  -0.03437,   0.11368,  -0.11875
  -0.03413,   0.11413,  -0.11949
  -0.03388,   0.11458,  -0.12022
  -0.03363,   0.11503,  -0.12095
  -0.03338,   0.11547,  -0.12168
  -0.03312,   0.11590,  -0.12241
  -0.03286,   0.11633,  -0.12313
  -0.03259,   0.11675,  -0.12385
  -0.03232,   0.11717,  -0.12458
  -0.03204,   0.11758,  -0.12529
  -0.03176,   0.11799,  -0.12601
  -0.03148,   0.11839,  -0.12673
  -0.03119,   0.11879,  -0.12744
  -0.03089,   0.11918,  -0.12815
  -0.03060,   0.11956,  -0.12886
  -0.03029,   0.11994,  -0.12957
  -0.02999,   0.12032,  -0.13028
  -0.02968,   0.12069,  -0.13098
  -0.02936,   0.12106,  -0.13169
  -0.02905,   0.12142,  -0.13239
  -0.02872,   0.12177,  -0.13309
  -0.02840,   0.12212,  -0.13379
  -0.02807,   0.12247,  -0.13448
  -0.02774,   0.12281,  -0.13518
  -0.02740,   0.12314,  -0.13587
  -0.02706,   0.12348,  -0.13656
  -0.02672,   0.12380,  -0.13725
  -0.02638,   0.12412,  -0.13794
  -0.02603,   0.12444,  -0.13863
  -0.02567,   0.12475,  -0.13932
  -0.02532,   0.12505,  -0.14000
  -0.02496,   0.12536,  -0.14068
  -0.02460,   0.12565,  -0.14136
  -0.02424,   0.12594,  -0.14204
  -0.02387,   0.12623,  -0.14272
  -0.02350,   0.12651,  -0.14340
  -0.02313,   0.12679,  -0.14408
  -0.02275,   0.12707,  -0.14475
  -0.02237,   0.12733,  -0.14543
  -0.02199,   0.12760,  -0.14610
  -0.02161,   0.12786,  -0.14677
  -0.02122,   0.12811,  -0.14744
  -0.02083,   0.12836,  -0.14811
  -0.02044,   0.12861,  -0.14878
  -0.02005,   0.12885,  -0.14944
  -0.01966,   0.12908,  -0.15011
  -0.01926,   0.12932,  -0.15077
  -0.01886,   0.12954,  -0.15143
  -0.01846,   0.12977,  -0.15210
  -0.01806,   0.12998,  -0.15276
  -0.01765,   0.13020,  -0.15342
  -0.01725,   0.13041,  -0.15408
  -0.01684,   0.13061,  -0.15473
  -0.01643,   0.13082,  -0.15539
  -0.01602,   0.13101,  -0.15605
  -0.01560,   0.13120,  -0.15670
  -0.01519,   0.13139,  -0.15736
  -0.01477,   0.13158,  -0.15801
  -0.01435,   0.13176,  -0.15866
  -0.01393,   0.13193,  -0.15932
  -0.01351,   0.13210,  -0.15997
  -0.01309,   0.13227,  -0.16062
  -0.01267,   0.13243,  -0.16127
  -0.01224,   0.13259,  -0.16192
  -0.01182,   0.13275,  -0.16256
  -0.01139,   0.13290,  -0.16321
  -0.01096,   0.13305,  -0.16386
  -0.01053,   0.13319,  -0.16451
  -0.01010,   0.13333,  -0.16515
  -0.00967,   0.13346,  -0.16580
  -0.00924,   0.13359,  -0.16644
  -0.00881,   0.13372,  -0.16709
  -0.00838,   0.13384,  -0.16773
  -0.00794,   0.13396,  -0.16837
  -0.00751,   0.13408,  -0.16902
  -0.00708,   0.13419,  -0.16966
  -0.00664,   0.13430,  -0.17030
  -0.00621,   0.13440,  -0.17094
  -0.00577,   0.13450,  -0.17158
  -0.00533,   0.13460,  -0.17222
  -0.00490,   0.13469,  -0.17287
  -0.00446,   0.13478,  -0.17351
  -0.00402,   0.13487,  -0.17415
  -0.00359,   0.13495,  -0.17479
  -0.00315,   0.13503,  -0.17543
  -0.00271,   0.13510,  -0.17607
  -0.00228,   0.13517,  -0.17671
  -0.00184,   0.13524,  -0.17735
  -0.00140,   0.13530,  -0.17798
  -0.00096,   0.13536,  -0.17862
  -0.00053,   0.13542,  -0.17926
  -0.00009,   0.13547,  -0.17990
   0.00034,   0.13552,  -0.18054
   0.00078,   0.13557,  -0.18118
   0.00122,   0.13561,  -0.18182
   0.00165,   0.13565,  -0.18246
   0.00209,   0.13569,  -0.18310
   0.00252,   0.13572,  -0.18374
   0.00295,   0.13575,  -0.18438
   0.00339,   0.13578,  -0.18502
   0.00382,   0.13580,  -0.18566
   0.00425,   0.13582,  -0.18630
   0.00468,   0.13584,  -0.18694
   0.00511,   0.13585,  -0.18758
   0.00554,   0.13586,  -0.18822
   0.00597,   0.13587,  -0.18887
   0.00640,   0.13587,  -0.18951
   0.00683,   0.13587,  -0.19015
   0.00726,   0.13587,  -0.19079
   0.00768,   0.13587,  -0.19144
   0.00811,   0.13586,  -0.19208
   0.00853,   0.13585,  -0.19273
   0.00895,   0.13583,  -0.19337
   0.00937,   0.13582,  -0.19402
   0.00979,   0.13580,  -0.19466
   0.01021,   0.13577,  -0.19531
   0.01063,   0.13575,  -0.19596
   0.01105,   0.13572,  -0.19660
   0.01146,   0.13569,  -0.19725
   0.01188,   0.13565,  -0.19790
   0.01229,   0.13561,  -0.19855
   0.01270,   0.13557,  -0.19920
