# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,  -0.00000,   0.00000
  -0.00059,  -0.00154,   0.00097
  -0.00119,  -0.00307,   0.00194
  -0.00179,  -0.00458,   0.00290
  -0.00239,  -0.00609,   0.00386
  -0.00299,  -0.00758,   0.00481
  -0.00360,  -0.00907,   0.00575
  -0.00421,  -0.01054,   0.00668
  -0.00482,  -0.01200,   0.00761
  -0.00544,  -0.01345,   0.00853
  -0.00606,  -0.01489,   0.00944
  -0.00668,  -0.01632,   0.01035
  -0.00730,  -0.01774,   0.01125
  -0.00793,  -0.01914,   0.01214
  -0.00855,  -0.02054,   0.01303
  -0.00918,  -0.02192,   0.01391
  -0.00982,  -0.02329,   0.01478
  -0.01045,  -0.02465,   0.01565
  -0.01109,  -0.02600,   0.01651
  -0.01173,  -0.02734,   0.01736
  -0.01237,  -0.02867,   0.01820
  -0.01301,  -0.02998,   0.01904
  -0.01366,  -0.03129,   0.01988
  -0.01430,  -0.03258,   0.02070
  -0.01495,  -0.03387,   0.02152
  -0.01560,  -0.03514,   0.02233
  -0.01625,  -0.03640,   0.02314
  -0.01691,  -0.03765,   0.02394
  -0.01756,  -0.03888,   0.02473
  -0.01822,  -0.04011,   0.02551
  -0.01888,  -0.04133,   0.02629
  -0.01954,  -0.04253,   0.02706
  -0.02020,  -0.04372,   0.02783
  -0.02086,  -0.04491,   0.02859
  -0.02153,  -0.04608,   0.02934
  -0.02219,  -0.04724,   0.03009
  -0.02286,  -0.04838,   0.03083
  -0.02353,  -0.04952,   0.03156
  -0.02420,  -0.05065,   0.03229
  -0.02487,  -0.05176,   0.03301
  -0.02554,  -0.05286,   0.03372
  -0.02621,  -0.05396,   0.03442
  -0.02688,  -0.05504,   0.03513
  -0.02755,  -0.05611,   0.03582
  -0.02823,  -0.05717,   0.03651
  -0.02890,  -0.05821,   0.03719
  -0.02958,  -0.05925,   0.03786
  -0.03026,  -0.06028,   0.03853
  -0.03093,  -0.06129,   0.03919
  -0.03161,  -0.06229,   0.03985
  -0.03229,  -0.06328,   0.04050
  -0.03297,  -0.06426,   0.04114
  -0.03365,  -0.06523,   0.04178
  -0.03433,  -0.06619,   0.04241
  -0.03501,  -0.06714,   0.04303
  -0.03569,  -0.06808,   0.04365
  -0.03637,  -0.06900,   0.04426
  -0.03705,  -0.06992,   0.04487
  -0.03773,  -0.07082,   0.04547
  -0.03841,  -0.07171,   0.04607
  -0.03909,  -0.07259,   0.04665
  -0.03977,  -0.07346,   0.04724
  -0.04045,  -0.07432,   0.04781
  -0.04113,  -0.07517,   0.04838
  -0.04181,  -0.07601,   0.04895
  -0.04249,  -0.07683,   0.04951
  -0.04317,  -0.07765,   0.05006
  -0.04385,  -0.07845,   0.05061
  -0.04453,  -0.07925,   0.05115
  -0.04520,  -0.08003,   0.05168
  -0.04588,  -0.08080,   0.05222
  -0.04656,  -0.08156,   0.05274
  -0.04724,  -0.08231,   0.05326
  -0.04791,  -0.08305,   0.05377
  -0.04859,  -0.08378,   0.05428
  -0.04926,  -0.08450,   0.05478
  -0.04994,  -0.08520,   0.05528
  -0.05061,  -0.08590,   0.05577
  -0.05128,  -0.08659,   0.05626
  -0.05196,  -0.08726,   0.05674
  -0.05263,  -0.08792,   0.05722
  -0.05330,  -0.08858,   0.05769
  -0.05397,  -0.08922,   0.05815
  -0.05464,  -0.08985,   0.05861
  -0.05530,  -0.09047,   0.05907
  -0.05597,  -0.09109,   0.05952
  -0.05663,  -0.09169,   0.05996
  -0.05730,  -0.09228,   0.06041
  -0.05796,  -0.09286,   0.06084
  -0.05862,  -0.09343,   0.06127
  -0.05928,  -0.09398,   0.06170
  -0.05994,  -0.09453,   0.06212
  -0.06060,  -0.09507,   0.06253
  -0.06125,  -0.09560,   0.06295
  -0.06191,  -0.09611,   0.06335
  -0.06256,  -0.09662,   0.06376
  -0.06321,  -0.09712,   0.06415
  -0.06386,  -0.09760,   0.06455
  -0.06451,  -0.09808,   0.06494
  -0.06515,  -0.09855,   0.06532
  -0.06580,  -0.09900,   0.06570
  -0.06644,  -0.09945,   0.06608
  -0.06708,  -0.09988,   0.06645
  -0.06772,  -0.10031,   0.06681
  -0.06836,  -0.10072,   0.06718
  -0.06900,  -0.10113,   0.06754
  -0.06963,  -0.10152,   0.06789
  -0.07026,  -0.10191,   0.06824
  -0.07089,  -0.10228,   0.06859
