# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,  -0.00000,  -0.00000
   0.00139,   0.00095,  -0.00008
   0.00278,   0.00189,  -0.00015
   0.00417,   0.00282,  -0.00022
   0.00556,   0.00376,  -0.00028
   0.00694,   0.00469,  -0.00033
   0.00832,   0.00562,  -0.00038
   0.00970,   0.00654,  -0.00042
   0.01108,   0.00746,  -0.00045
   0.01245,   0.00838,  -0.00048
   0.01382,   0.00930,  -0.00049
   0.01518,   0.01021,  -0.00050
   0.01655,   0.01112,  -0.00051
   0.01791,   0.01202,  -0.00051
   0.01926,   0.01292,  -0.00050
   0.02062,   0.01382,  -0.00048
   0.02197,   0.01471,  -0.00046
   0.02332,   0.01560,  -0.00043
   0.02466,   0.01649,  -0.00039
   0.02600,   0.01737,  -0.00034
   0.02734,   0.01825,  -0.00029
   0.02868,   0.01913,  -0.00023
   0.03001,   0.02001,  -0.00017
   0.03134,   0.02088,  -0.00009
   0.03266,   0.02174,  -0.00001
   0.03398,   0.02261,   0.00008
   0.03530,   0.02347,   0.00017
   0.03661,   0.02433,   0.00027
   0.03792,   0.02518,   0.00038
   0.03923,   0.02603,   0.00050
   0.04053,   0.02688,   0.00062
   0.04183,   0.02772,   0.00075
   0.04313,   0.02856,   0.00089
   0.04442,   0.02940,   0.00103
   0.04570,   0.03023,   0.00118
   0.04699,   0.03107,   0.00134
   0.04827,   0.03189,   0.00151
   0.04954,   0.03272,   0.00168
   0.05081,   0.03354,   0.00186
   0.05208,   0.03436,   0.00205
   0.05334,   0.03517,   0.00224
   0.05460,   0.03599,   0.00245
   0.05585,   0.03679,   0.00266
   0.05710,   0.03760,   0.00287
   0.05835,   0.03840,   0.00310
   0.05959,   0.03920,   0.00333
   0.06083,   0.04000,   0.00357
   0.06206,   0.04079,   0.00381
   0.06329,   0.04158,   0.00406
   0.06451,   0.04237,   0.00432
   0.06573,   0.04315,   0.00459
   0.06695,   0.04393,   0.00486
   0.06816,   0.04471,   0.00514
   0.06936,   0.04548,   0.00543
   0.07056,   0.04626,   0.00573
   0.07176,   0.04702,   0.00603
   0.07295,   0.04779,   0.00634
   0.07413,   0.04855,   0.00666
   0.07531,   0.04931,   0.00698
   0.07649,   0.05007,   0.00732
   0.07766,   0.05082,   0.00766
   0.07883,   0.05157,   0.00800
   0.07999,   0.05232,   0.00836
   0.08115,   0.05306,   0.00872
   0.08230,   0.05381,   0.00908
   0.08344,   0.05454,   0.00946
   0.08459,   0.05528,   0.00984
   0.08572,   0.05601,   0.01023
   0.08685,   0.05674,   0.01063
   0.08798,   0.05747,   0.01103
   0.08910,   0.05820,   0.01144
   0.09021,   0.05892,   0.01186
   0.09132,   0.05964,   0.01229
   0.09243,   0.06035,   0.01272
   0.09353,   0.06106,   0.01316
   0.09462,   0.06178,   0.01360
   0.09571,   0.06248,   0.01406
   0.09679,   0.06319,   0.01452
   0.09787,   0.06389,   0.01499
   0.09894,   0.06459,   0.01546
   0.10001,   0.06529,   0.01594
   0.10107,   0.06598,   0.01643
   0.10213,   0.06667,   0.01693
   0.10318,   0.06736,   0.01743
   0.10422,   0.06805,   0.01794
   0.10526,   0.06873,   0.01846
   0.10629,   0.06941,   0.01898
   0.10732,   0.07009,   0.01952
   0.10834,   0.07076,   0.02006
   0.10936,   0.07144,   0.02060
   0.11037,   0.07211,   0.02115
   0.11137,   0.07278,   0.02171
   0.11237,   0.07344,   0.02228
   0.11336,   0.07410,   0.02285
   0.11435,   0.07476,   0.02343
   0.11533,   0.07542,   0.02402
   0.11630,   0.07608,   0.02461
   0.11727,   0.07673,   0.02522
   0.11823,   0.07738,   0.02582
   0.11919,   0.07803,   0.02644
   0.12014,   0.07867,   0.02706
   0.12108,   0.07932,   0.02769
   0.12202,   0.07996,   0.02832
   0.12295,   0.08060,   0.02897
   0.12388,   0.08123,   0.02962
   0.12480,   0.08187,   0.03027
   0.12571,   0.08250,   0.03093
   0.12662,   0.08313,   0.03160
   0.12752,   0.08375,   0.03228
   0.12841,   0.08438,   0.03296
   0.12930,   0.08500,   0.03365
   0.13018,   0.08562,   0.03435
   0.13106,   0.08624,   0.03505
   0.13193,   0.08685,   0.03576
   0.13279,   0.08747,   0.03648
   0.13365,   0.08808,   0.03720
   0.13450,   0.08869,   0.03793
   0.13534,   0.08929,   0.03867
   0.13618,   0.08990,   0.03941
   0.13701,   0.09050,   0.04016
   0.13783,   0.09110,   0.04091
   0.13865,   0.09170,   0.04168
   0.13946,   0.09229,   0.04244
   0.14027,   0.09289,   0.04322
   0.14106,   0.09348,   0.04400
   0.14186,   0.09407,   0.04479
   0.14264,   0.09466,   0.04558
   0.14342,   0.09524,   0.04638
   0.14419,   0.09583,   0.04719
   0.14496,   0.09641,   0.04801
   0.14572,   0.09699,   0.04882
   0.14647,   0.09756,   0.04965
   0.14721,   0.09814,   0.05048
   0.14795,   0.09871,   0.05132
   0.14868,   0.09929,   0.05217
   0.14941,   0.09986,   0.05302
   0.15013,   0.10042,   0.05388
   0.15084,   0.10099,   0.05474
   0.15154,   0.10155,   0.05561
   0.15224,   0.10211,   0.05648
   0.15293,   0.10268,   0.05737
   0.15362,   0.10323,   0.05825
   0.15429,   0.10379,   0.05915
   0.15496,   0.10434,   0.06005
   0.15563,   0.10490,   0.06095
   0.15628,   0.10545,   0.06186
   0.15693,   0.10600,   0.06278
   0.15758,   0.10654,   0.06371
   0.15821,   0.10709,   0.06464
   0.15884,   0.10763,   0.06557
   0.15947,   0.10818,   0.06651
   0.16008,   0.10872,   0.06746
   0.16069,   0.10925,   0.06841
   0.16129,   0.10979,   0.06937
   0.16189,   0.11033,   0.07033
   0.16247,   0.11086,   0.07130
   0.16305,   0.11139,   0.07228
   0.16363,   0.11192,   0.07326
   0.16419,   0.11245,   0.07425
   0.16475,   0.11298,   0.07524
   0.16531,   0.11350,   0.07624
   0.16585,   0.11402,   0.07724
   0.16639,   0.11454,   0.07825
   0.16692,   0.11506,   0.07927
   0.16745,   0.11558,   0.08029
   0.16796,   0.11610,   0.08131
   0.16847,   0.11661,   0.08234
   0.16898,   0.11713,   0.08338
   0.16947,   0.11764,   0.08442
   0.16996,   0.11815,   0.08547
   0.17044,   0.11866,   0.08652
   0.17092,   0.11917,   0.08758
   0.17139,   0.11967,   0.08864
   0.17185,   0.12018,   0.08971
   0.17230,   0.12068,   0.09078
   0.17275,   0.12118,   0.09186
   0.17319,   0.12168,   0.09294
   0.17362,   0.12218,   0.09403
   0.17404,   0.12267,   0.09512
   0.17446,   0.12317,   0.09622
   0.17487,   0.12366,   0.09732
   0.17527,   0.12415,   0.09843
   0.17567,   0.12464,   0.09954
   0.17606,   0.12513,   0.10066
   0.17644,   0.12562,   0.10178
   0.17682,   0.12610,   0.10291
   0.17718,   0.12659,   0.10404
   0.17754,   0.12707,   0.10518
   0.17790,   0.12755,   0.10632
   0.17824,   0.12803,   0.10747
   0.17858,   0.12851,   0.10862
   0.17891,   0.12899,   0.10977
   0.17924,   0.12946,   0.11093
   0.17955,   0.12993,   0.11210
   0.17986,   0.13041,   0.11327
   0.18017,   0.13088,   0.11444
   0.18046,   0.13135,   0.11562
   0.18075,   0.13182,   0.11680
   0.18103,   0.13228,   0.11799
   0.18130,   0.13275,   0.11918
   0.18157,   0.13321,   0.12037
   0.18183,   0.13367,   0.12157
   0.18208,   0.13413,   0.12278
