# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,   0.00000,  -0.00000
   0.00069,   0.00099,   0.00039
   0.00137,   0.00197,   0.00077
   0.00206,   0.00296,   0.00116
   0.00275,   0.00395,   0.00154
   0.00343,   0.00493,   0.00192
   0.00411,   0.00592,   0.00230
   0.00479,   0.00691,   0.00267
   0.00547,   0.00790,   0.00305
   0.00615,   0.00889,   0.00342
   0.00683,   0.00988,   0.00379
   0.00751,   0.01087,   0.00416
   0.00818,   0.01186,   0.00453
   0.00886,   0.01285,   0.00489
   0.00953,   0.01384,   0.00525
   0.01020,   0.01483,   0.00562
   0.01087,   0.01582,   0.00597
   0.01154,   0.01681,   0.00633
   0.01221,   0.01780,   0.00669
   0.01288,   0.01879,   0.00704
   0.01354,   0.01978,   0.00739
   0.01421,   0.02077,   0.00774
   0.01487,   0.02176,   0.00809
   0.01554,   0.02275,   0.00843
   0.01620,   0.02374,   0.00878
   0.01686,   0.02472,   0.00912
   0.01752,   0.02571,   0.00946
   0.01817,   0.02670,   0.00979
   0.01883,   0.02768,   0.01013
   0.01949,   0.02867,   0.01046
   0.02014,   0.02965,   0.01079
   0.02079,   0.03064,   0.01112
   0.02144,   0.03162,   0.01145
   0.02209,   0.03260,   0.01177
   0.02274,   0.03359,   0.01209
   0.02339,   0.03457,   0.01241
   0.02404,   0.03555,   0.01273
   0.02468,   0.03652,   0.01305
   0.02533,   0.03750,   0.01336
   0.02597,   0.03848,   0.01367
   0.02661,   0.03945,   0.01398
   0.02725,   0.04043,   0.01428
   0.02789,   0.04140,   0.01459
   0.02852,   0.04237,   0.01489
   0.02916,   0.04334,   0.01519
   0.02979,   0.04431,   0.01549
   0.03043,   0.04528,   0.01578
   0.03106,   0.04624,   0.01608
   0.03169,   0.04721,   0.01637
   0.03232,   0.04817,   0.01665
   0.03295,   0.04913,   0.01694
   0.03357,   0.05009,   0.01722
   0.03420,   0.05105,   0.01750
   0.03482,   0.05201,   0.01778
   0.03544,   0.05296,   0.01806
   0.03606,   0.05391,   0.01833
   0.03668,   0.05487,   0.01861
   0.03730,   0.05582,   0.01888
   0.03791,   0.05676,   0.01914
   0.03853,   0.05771,   0.01941
   0.03914,   0.05865,   0.01967
   0.03975,   0.05959,   0.01993
   0.04036,   0.06053,   0.02019
   0.04097,   0.06147,   0.02045
   0.04158,   0.06241,   0.02070
   0.04219,   0.06334,   0.02095
   0.04279,   0.06427,   0.02120
   0.04339,   0.06520,   0.02144
   0.04399,   0.06613,   0.02169
   0.04459,   0.06705,   0.02193
   0.04519,   0.06797,   0.02217
   0.04579,   0.06889,   0.02240
   0.04638,   0.06981,   0.02264
   0.04698,   0.07072,   0.02287
   0.04757,   0.07164,   0.02310
   0.04816,   0.07255,   0.02333
   0.04875,   0.07345,   0.02355
   0.04933,   0.07436,   0.02378
   0.04992,   0.07526,   0.02400
   0.05050,   0.07616,   0.02421
   0.05109,   0.07706,   0.02443
   0.05167,   0.07795,   0.02464
   0.05225,   0.07884,   0.02485
   0.05282,   0.07973,   0.02506
   0.05340,   0.08062,   0.02527
   0.05397,   0.08150,   0.02547
   0.05455,   0.08238,   0.02567
   0.05512,   0.08326,   0.02587
   0.05569,   0.08414,   0.02607
   0.05625,   0.08501,   0.02626
   0.05682,   0.08588,   0.02645
   0.05738,   0.08674,   0.02664
   0.05795,   0.08761,   0.02683
   0.05851,   0.08847,   0.02701
   0.05906,   0.08932,   0.02720
   0.05962,   0.09018,   0.02738
   0.06018,   0.09103,   0.02755
   0.06073,   0.09187,   0.02773
   0.06128,   0.09272,   0.02790
   0.06183,   0.09356,   0.02807
   0.06238,   0.09440,   0.02824
   0.06293,   0.09523,   0.02841
   0.06348,   0.09607,   0.02857
   0.06402,   0.09689,   0.02874
   0.06456,   0.09772,   0.02890
   0.06510,   0.09854,   0.02905
   0.06564,   0.09936,   0.02921
   0.06617,   0.10018,   0.02936
   0.06671,   0.10099,   0.02951
   0.06724,   0.10180,   0.02966
   0.06777,   0.10260,   0.02981
   0.06830,   0.10340,   0.02995
   0.06883,   0.10420,   0.03009
   0.06936,   0.10499,   0.03023
   0.06988,   0.10579,   0.03037
   0.07040,   0.10657,   0.03050
   0.07092,   0.10736,   0.03064
   0.07144,   0.10814,   0.03077
   0.07196,   0.10892,   0.03089
   0.07247,   0.10969,   0.03102
   0.07299,   0.11046,   0.03115
   0.07350,   0.11122,   0.03127
   0.07401,   0.11199,   0.03139
   0.07451,   0.11275,   0.03150
   0.07502,   0.11350,   0.03162
   0.07552,   0.11425,   0.03173
   0.07602,   0.11500,   0.03185
   0.07653,   0.11574,   0.03195
   0.07702,   0.11649,   0.03206
   0.07752,   0.11722,   0.03217
   0.07801,   0.11795,   0.03227
   0.07851,   0.11868,   0.03237
   0.07900,   0.11941,   0.03247
   0.07949,   0.12013,   0.03257
   0.07997,   0.12085,   0.03266
   0.08046,   0.12156,   0.03276
   0.08094,   0.12227,   0.03285
   0.08143,   0.12298,   0.03294
   0.08190,   0.12368,   0.03302
   0.08238,   0.12438,   0.03311
   0.08286,   0.12507,   0.03319
   0.08333,   0.12576,   0.03327
   0.08381,   0.12645,   0.03335
   0.08428,   0.12713,   0.03343
   0.08474,   0.12781,   0.03351
   0.08521,   0.12849,   0.03358
   0.08568,   0.12916,   0.03365
   0.08614,   0.12982,   0.03372
   0.08660,   0.13049,   0.03379
   0.08706,   0.13115,   0.03385
   0.08752,   0.13180,   0.03392
   0.08797,   0.13245,   0.03398
   0.08843,   0.13310,   0.03404
   0.08888,   0.13374,   0.03410
   0.08933,   0.13438,   0.03416
   0.08978,   0.13502,   0.03421
   0.09022,   0.13565,   0.03427
   0.09067,   0.13627,   0.03432
   0.09111,   0.13690,   0.03437
   0.09155,   0.13752,   0.03442
   0.09199,   0.13813,   0.03446
   0.09243,   0.13874,   0.03451
   0.09286,   0.13935,   0.03455
   0.09330,   0.13995,   0.03459
   0.09373,   0.14055,   0.03463
   0.09416,   0.14114,   0.03467
   0.09458,   0.14173,   0.03471
   0.09501,   0.14232,   0.03474
   0.09543,   0.14290,   0.03478
   0.09586,   0.14348,   0.03481
   0.09628,   0.14405,   0.03484
   0.09670,   0.14462,   0.03487
   0.09711,   0.14519,   0.03489
   0.09753,   0.14575,   0.03492
   0.09794,   0.14631,   0.03494
   0.09835,   0.14686,   0.03497
   0.09876,   0.14741,   0.03499
   0.09917,   0.14796,   0.03501
   0.09958,   0.14850,   0.03502
   0.09998,   0.14904,   0.03504
   0.10039,   0.14957,   0.03506
   0.10079,   0.15010,   0.03507
   0.10119,   0.15063,   0.03508
   0.10158,   0.15115,   0.03509
   0.10198,   0.15166,   0.03510
   0.10237,   0.15218,   0.03511
   0.10277,   0.15269,   0.03512
   0.10316,   0.15319,   0.03512
   0.10355,   0.15369,   0.03512
   0.10393,   0.15419,   0.03513
   0.10432,   0.15468,   0.03513
   0.10470,   0.15517,   0.03513
   0.10508,   0.15565,   0.03513
   0.10547,   0.15613,   0.03512
   0.10584,   0.15661,   0.03512
   0.10622,   0.15708,   0.03511
   0.10660,   0.15755,   0.03511
   0.10697,   0.15801,   0.03510
   0.10734,   0.15847,   0.03509
   0.10771,   0.15893,   0.03508
   0.10808,   0.15938,   0.03507
   0.10845,   0.15983,   0.03505
   0.10882,   0.16027,   0.03504
   0.10918,   0.16072,   0.03503
   0.10954,   0.16115,   0.03501
   0.10990,   0.16158,   0.03499
   0.11026,   0.16201,   0.03497
   0.11062,   0.16244,   0.03495
   0.11098,   0.16286,   0.03493
   0.11133,   0.16327,   0.03491
   0.11169,   0.16368,   0.03489
   0.11204,   0.16409,   0.03486
   0.11239,   0.16450,   0.03484
   0.11274,   0.16490,   0.03481
   0.11309,   0.16530,   0.03478
   0.11343,   0.16569,   0.03476
   0.11378,   0.16608,   0.03473
   0.11412,   0.16646,   0.03470
   0.11446,   0.16684,   0.03466
   0.11480,   0.16722,   0.03463
   0.11514,   0.16759,   0.03460
   0.11548,   0.16796,   0.03456
   0.11581,   0.16833,   0.03453
   0.11615,   0.16869,   0.03449
   0.11648,   0.16905,   0.03446
   0.11681,   0.16940,   0.03442
   0.11715,   0.16975,   0.03438
   0.11748,   0.17010,   0.03434
   0.11780,   0.17044,   0.03430
   0.11813,   0.17078,   0.03426
   0.11846,   0.17112,   0.03421
   0.11878,   0.17145,   0.03417
   0.11910,   0.17178,   0.03413
   0.11943,   0.17210,   0.03408
   0.11975,   0.17242,   0.03403
   0.12007,   0.17274,   0.03399
   0.12038,   0.17305,   0.03394
   0.12070,   0.17336,   0.03389
   0.12102,   0.17367,   0.03384
   0.12133,   0.17397,   0.03379
   0.12165,   0.17427,   0.03374
   0.12196,   0.17456,   0.03369
   0.12227,   0.17486,   0.03364
   0.12258,   0.17514,   0.03358
   0.12289,   0.17543,   0.03353
   0.12320,   0.17571,   0.03347
   0.12350,   0.17599,   0.03342
   0.12381,   0.17626,   0.03336
   0.12412,   0.17653,   0.03330
   0.12442,   0.17680,   0.03325
   0.12472,   0.17706,   0.03319
   0.12503,   0.17732,   0.03313
   0.12533,   0.17758,   0.03307
   0.12563,   0.17783,   0.03301
   0.12593,   0.17808,   0.03295
   0.12623,   0.17832,   0.03289
   0.12652,   0.17857,   0.03282
   0.12682,   0.17880,   0.03276
   0.12712,   0.17904,   0.03270
   0.12741,   0.17927,   0.03263
   0.12771,   0.17950,   0.03257
   0.12800,   0.17973,   0.03250
   0.12829,   0.17995,   0.03243
   0.12858,   0.18017,   0.03237
   0.12888,   0.18039,   0.03230
   0.12917,   0.18060,   0.03223
   0.12946,   0.18081,   0.03216
   0.12975,   0.18101,   0.03209
   0.13003,   0.18122,   0.03202
   0.13032,   0.18142,   0.03195
   0.13061,   0.18161,   0.03188
   0.13090,   0.18181,   0.03180
   0.13118,   0.18200,   0.03173
   0.13147,   0.18218,   0.03166
   0.13175,   0.18237,   0.03158
   0.13204,   0.18255,   0.03151
   0.13232,   0.18273,   0.03143
   0.13260,   0.18290,   0.03136
   0.13289,   0.18307,   0.03128
   0.13317,   0.18324,   0.03120
   0.13345,   0.18341,   0.03113
   0.13373,   0.18357,   0.03105
   0.13401,   0.18373,   0.03097
   0.13429,   0.18388,   0.03089
   0.13457,   0.18404,   0.03081
   0.13485,   0.18419,   0.03073
   0.13513,   0.18434,   0.03065
   0.13541,   0.18448,   0.03057
   0.13569,   0.18462,   0.03048
   0.13597,   0.18476,   0.03040
   0.13625,   0.18490,   0.03032
   0.13653,   0.18503,   0.03023
   0.13681,   0.18516,   0.03015
   0.13708,   0.18529,   0.03006
   0.13736,   0.18541,   0.02998
   0.13764,   0.18554,   0.02989
   0.13792,   0.18566,   0.02980
   0.13819,   0.18577,   0.02972
   0.13847,   0.18589,   0.02963
   0.13875,   0.18600,   0.02954
   0.13903,   0.18611,   0.02945
   0.13930,   0.18621,   0.02936
   0.13958,   0.18632,   0.02927
   0.13986,   0.18642,   0.02918
   0.14013,   0.18651,   0.02909
   0.14041,   0.18661,   0.02899
   0.14069,   0.18670,   0.02890
   0.14096,   0.18679,   0.02881
   0.14124,   0.18688,   0.02871
   0.14152,   0.18696,   0.02862
   0.14180,   0.18705,   0.02852
   0.14207,   0.18713,   0.02843
   0.14235,   0.18720,   0.02833
   0.14263,   0.18728,   0.02823
   0.14291,   0.18735,   0.02814
   0.14319,   0.18742,   0.02804
   0.14347,   0.18749,   0.02794
   0.14374,   0.18755,   0.02784
   0.14402,   0.18762,   0.02774
   0.14430,   0.18768,   0.02764
   0.14458,   0.18773,   0.02754
   0.14486,   0.18779,   0.02743
   0.14514,   0.18784,   0.02733
   0.14543,   0.18789,   0.02723
   0.14571,   0.18794,   0.02712
   0.14599,   0.18799,   0.02702
   0.14627,   0.18803,   0.02691
   0.14655,   0.18807,   0.02680
   0.14684,   0.18811,   0.02670
   0.14712,   0.18815,   0.02659
   0.14741,   0.18819,   0.02648
   0.14769,   0.18822,   0.02637
   0.14798,   0.18825,   0.02626
   0.14826,   0.18828,   0.02615
   0.14855,   0.18830,   0.02604
   0.14884,   0.18833,   0.02593
   0.14913,   0.18835,   0.02581
   0.14941,   0.18837,   0.02570
   0.14970,   0.18839,   0.02558
   0.14999,   0.18840,   0.02547
   0.15029,   0.18842,   0.02535
   0.15058,   0.18843,   0.02524
   0.15087,   0.18844,   0.02512
   0.15116,   0.18845,   0.02500
   0.15146,   0.18845,   0.02488
   0.15175,   0.18845,   0.02476
   0.15205,   0.18846,   0.02464
   0.15234,   0.18846,   0.02452
   0.15264,   0.18845,   0.02439
   0.15294,   0.18845,   0.02427
   0.15324,   0.18844,   0.02414
   0.15354,   0.18843,   0.02402
   0.15384,   0.18842,   0.02389
   0.15414,   0.18841,   0.02376
   0.15445,   0.18840,   0.02364
   0.15475,   0.18838,   0.02351
   0.15506,   0.18836,   0.02338
   0.15536,   0.18834,   0.02325
   0.15567,   0.18832,   0.02311
   0.15598,   0.18830,   0.02298
   0.15629,   0.18827,   0.02285
   0.15660,   0.18825,   0.02271
   0.15691,   0.18822,   0.02257
   0.15723,   0.18819,   0.02244
   0.15754,   0.18815,   0.02230
   0.15786,   0.18812,   0.02216
   0.15817,   0.18808,   0.02202
   0.15849,   0.18805,   0.02188
   0.15881,   0.18801,   0.02173
   0.15913,   0.18797,   0.02159
   0.15945,   0.18792,   0.02145
   0.15978,   0.18788,   0.02130
   0.16010,   0.18783,   0.02115
   0.16043,   0.18778,   0.02100
   0.16075,   0.18773,   0.02086
   0.16108,   0.18768,   0.02070
   0.16141,   0.18763,   0.02055
   0.16174,   0.18757,   0.02040
   0.16208,   0.18752,   0.02025
   0.16241,   0.18746,   0.02009
   0.16275,   0.18740,   0.01993
   0.16309,   0.18734,   0.01978
   0.16342,   0.18728,   0.01962
   0.16377,   0.18721,   0.01946
   0.16411,   0.18715,   0.01929
   0.16445,   0.18708,   0.01913
   0.16480,   0.18701,   0.01897
   0.16514,   0.18694,   0.01880
   0.16549,   0.18687,   0.01863
   0.16584,   0.18679,   0.01847
   0.16619,   0.18672,   0.01830
   0.16655,   0.18664,   0.01812
   0.16690,   0.18656,   0.01795
   0.16726,   0.18648,   0.01778
   0.16762,   0.18640,   0.01760
   0.16798,   0.18632,   0.01742
   0.16834,   0.18623,   0.01725
   0.16870,   0.18615,   0.01707
   0.16907,   0.18606,   0.01689
   0.16944,   0.18597,   0.01670
   0.16980,   0.18588,   0.01652
   0.17018,   0.18579,   0.01633
   0.17055,   0.18570,   0.01614
   0.17092,   0.18560,   0.01596
   0.17130,   0.18550,   0.01576
   0.17168,   0.18541,   0.01557
   0.17206,   0.18531,   0.01538
   0.17244,   0.18521,   0.01518
   0.17282,   0.18510,   0.01499
   0.17321,   0.18500,   0.01479
   0.17360,   0.18490,   0.01459
   0.17399,   0.18479,   0.01438
   0.17438,   0.18468,   0.01418
   0.17477,   0.18457,   0.01398
   0.17517,   0.18446,   0.01377
   0.17556,   0.18435,   0.01356
   0.17596,   0.18423,   0.01335
   0.17637,   0.18412,   0.01314
   0.17677,   0.18400,   0.01292
   0.17718,   0.18388,   0.01271
   0.17758,   0.18377,   0.01249
   0.17799,   0.18364,   0.01227
   0.17841,   0.18352,   0.01205
   0.17882,   0.18340,   0.01182
   0.17924,   0.18327,   0.01160
   0.17965,   0.18315,   0.01137
   0.18007,   0.18302,   0.01114
   0.18050,   0.18289,   0.01091
   0.18092,   0.18276,   0.01068
   0.18135,   0.18263,   0.01044
   0.18178,   0.18249,   0.01021
   0.18221,   0.18236,   0.00997
   0.18264,   0.18222,   0.00973
   0.18308,   0.18208,   0.00948
   0.18352,   0.18195,   0.00924
   0.18396,   0.18181,   0.00899
   0.18440,   0.18166,   0.00874
   0.18484,   0.18152,   0.00849
   0.18529,   0.18138,   0.00824
   0.18574,   0.18123,   0.00798
   0.18619,   0.18108,   0.00772
   0.18665,   0.18093,   0.00747
   0.18710,   0.18078,   0.00720
   0.18756,   0.18063,   0.00694
   0.18802,   0.18048,   0.00667
   0.18848,   0.18032,   0.00641
   0.18895,   0.18017,   0.00614
   0.18942,   0.18001,   0.00586
   0.18989,   0.17985,   0.00559
   0.19036,   0.17969,   0.00531
   0.19083,   0.17953,   0.00503
   0.19131,   0.17936,   0.00475
   0.19179,   0.17920,   0.00447
   0.19227,   0.17903,   0.00418
   0.19276,   0.17886,   0.00389
   0.19324,   0.17869,   0.00360
   0.19373,   0.17852,   0.00331
   0.19422,   0.17835,   0.00301
   0.19472,   0.17818,   0.00272
   0.19521,   0.17800,   0.00242
   0.19571,   0.17782,   0.00211
   0.19621,   0.17765,   0.00181
   0.19672,   0.17747,   0.00150
   0.19722,   0.17728,   0.00119
   0.19773,   0.17710,   0.00088
   0.19824,   0.17692,   0.00057
   0.19876,   0.17673,   0.00025
   0.19927,   0.17654,  -0.00007
   0.19979,   0.17636,  -0.00039
   0.20031,   0.17616,  -0.00072
   0.20084,   0.17597,  -0.00104
   0.20136,   0.17578,  -0.00137
   0.20189,   0.17558,  -0.00170
   0.20242,   0.17539,  -0.00204
   0.20296,   0.17519,  -0.00238
   0.20349,   0.17499,  -0.00272
   0.20403,   0.17479,  -0.00306
   0.20457,   0.17458,  -0.00340
   0.20511,   0.17438,  -0.00375
   0.20566,   0.17417,  -0.00410
   0.20621,   0.17396,  -0.00445
   0.20676,   0.17375,  -0.00481
   0.20731,   0.17354,  -0.00516
   0.20787,   0.17333,  -0.00553
   0.20843,   0.17311,  -0.00589
   0.20899,   0.17290,  -0.00625
   0.20955,   0.17268,  -0.00662
   0.21012,   0.17246,  -0.00699
   0.21069,   0.17224,  -0.00737
   0.21126,   0.17202,  -0.00774
   0.21183,   0.17179,  -0.00812
   0.21241,   0.17156,  -0.00850
   0.21299,   0.17133,  -0.00889
   0.21357,   0.17110,  -0.00928
   0.21415,   0.17087,  -0.00967
   0.21474,   0.17064,  -0.01006
   0.21533,   0.17040,  -0.01045
   0.21592,   0.17017,  -0.01085
   0.21651,   0.16993,  -0.01125
   0.21711,   0.16969,  -0.01166
   0.21771,   0.16944,  -0.01206
   0.21831,   0.16920,  -0.01247
   0.21891,   0.16895,  -0.01289
   0.21952,   0.16870,  -0.01330
   0.22013,   0.16845,  -0.01372
   0.22074,   0.16820,  -0.01414
   0.22136,   0.16795,  -0.01456
