# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,  -0.00000
  -0.00166,  -0.00054,  -0.00073
  -0.00331,  -0.00107,  -0.00145
  -0.00496,  -0.00161,  -0.00217
  -0.00661,  -0.00215,  -0.00289
  -0.00825,  -0.00270,  -0.00361
  -0.00989,  -0.00324,  -0.00433
  -0.01153,  -0.00379,  -0.00504
  -0.01316,  -0.00434,  -0.00575
  -0.01479,  -0.00490,  -0.00646
  -0.01641,  -0.00545,  -0.00716
  -0.01803,  -0.00601,  -0.00786
  -0.01965,  -0.00657,  -0.00857
  -0.02126,  -0.00713,  -0.00926
  -0.02287,  -0.00769,  -0.00996
  -0.02447,  -0.00825,  -0.01065
  -0.02607,  -0.00882,  -0.01134
  -0.02766,  -0.00939,  -0.01203
  -0.02925,  -0.00996,  -0.01272
  -0.03084,  -0.01053,  -0.01340
  -0.03242,  -0.01111,  -0.01408
  -0.03400,  -0.01168,  -0.01476
  -0.03557,  -0.01226,  -0.01544
  -0.03714,  -0.01284,  -0.01611
  -0.03870,  -0.01342,  -0.01679
  -0.04026,  -0.01400,  -0.01745
  -0.04182,  -0.01459,  -0.01812
  -0.04337,  -0.01517,  -0.01879
  -0.04491,  -0.01576,  -0.01945
  -0.04645,  -0.01635,  -0.02011
  -0.04798,  -0.01694,  -0.02077
  -0.04951,  -0.01753,  -0.02142
  -0.05104,  -0.01812,  -0.02207
  -0.05256,  -0.01872,  -0.02272
  -0.05407,  -0.01931,  -0.02337
  -0.05558,  -0.01991,  -0.02402
  -0.05708,  -0.02051,  -0.02466
  -0.05858,  -0.02111,  -0.02530
  -0.06008,  -0.02171,  -0.02594
  -0.06156,  -0.02231,  -0.02657
  -0.06305,  -0.02291,  -0.02721
  -0.06452,  -0.02352,  -0.02784
  -0.06600,  -0.02412,  -0.02847
  -0.06746,  -0.02473,  -0.02909
  -0.06892,  -0.02534,  -0.02972
  -0.07038,  -0.02594,  -0.03034
  -0.07183,  -0.02655,  -0.03096
  -0.07327,  -0.02717,  -0.03158
  -0.07471,  -0.02778,  -0.03219
  -0.07614,  -0.02839,  -0.03280
  -0.07757,  -0.02900,  -0.03341
  -0.07899,  -0.02962,  -0.03402
  -0.08040,  -0.03023,  -0.03462
  -0.08181,  -0.03085,  -0.03523
  -0.08321,  -0.03147,  -0.03583
  -0.08461,  -0.03209,  -0.03642
  -0.08600,  -0.03270,  -0.03702
  -0.08739,  -0.03332,  -0.03761
  -0.08877,  -0.03394,  -0.03820
  -0.09014,  -0.03457,  -0.03879
  -0.09150,  -0.03519,  -0.03938
  -0.09286,  -0.03581,  -0.03996
  -0.09422,  -0.03643,  -0.04054
  -0.09557,  -0.03706,  -0.04112
  -0.09691,  -0.03768,  -0.04170
  -0.09824,  -0.03830,  -0.04227
  -0.09957,  -0.03893,  -0.04285
  -0.10089,  -0.03956,  -0.04342
  -0.10221,  -0.04018,  -0.04398
  -0.10352,  -0.04081,  -0.04455
  -0.10482,  -0.04144,  -0.04511
  -0.10612,  -0.04206,  -0.04567
  -0.10741,  -0.04269,  -0.04623
  -0.10869,  -0.04332,  -0.04679
  -0.10997,  -0.04395,  -0.04734
  -0.11124,  -0.04458,  -0.04789
  -0.11250,  -0.04521,  -0.04844
  -0.11376,  -0.04584,  -0.04899
  -0.11501,  -0.04647,  -0.04953
  -0.11625,  -0.04710,  -0.05007
  -0.11749,  -0.04773,  -0.05061
  -0.11872,  -0.04836,  -0.05115
  -0.11994,  -0.04900,  -0.05169
  -0.12116,  -0.04963,  -0.05222
  -0.12237,  -0.05026,  -0.05275
  -0.12357,  -0.05089,  -0.05328
  -0.12477,  -0.05152,  -0.05381
  -0.12595,  -0.05216,  -0.05433
  -0.12714,  -0.05279,  -0.05485
  -0.12831,  -0.05342,  -0.05537
  -0.12948,  -0.05405,  -0.05589
  -0.13064,  -0.05469,  -0.05641
  -0.13179,  -0.05532,  -0.05692
  -0.13294,  -0.05595,  -0.05743
  -0.13408,  -0.05658,  -0.05794
  -0.13521,  -0.05722,  -0.05845
  -0.13633,  -0.05785,  -0.05895
  -0.13745,  -0.05848,  -0.05945
  -0.13856,  -0.05912,  -0.05995
  -0.13966,  -0.05975,  -0.06045
  -0.14076,  -0.06038,  -0.06095
  -0.14185,  -0.06101,  -0.06144
  -0.14293,  -0.06165,  -0.06193
  -0.14400,  -0.06228,  -0.06242
  -0.14507,  -0.06291,  -0.06291
  -0.14613,  -0.06354,  -0.06339
  -0.14718,  -0.06418,  -0.06388
  -0.14822,  -0.06481,  -0.06436
  -0.14926,  -0.06544,  -0.06484
  -0.15029,  -0.06607,  -0.06531
  -0.15131,  -0.06670,  -0.06579
  -0.15233,  -0.06733,  -0.06626
  -0.15334,  -0.06796,  -0.06673
  -0.15434,  -0.06860,  -0.06720
  -0.15533,  -0.06923,  -0.06767
  -0.15631,  -0.06986,  -0.06813
  -0.15729,  -0.07049,  -0.06859
  -0.15826,  -0.07112,  -0.06905
  -0.15922,  -0.07175,  -0.06951
  -0.16018,  -0.07237,  -0.06997
  -0.16112,  -0.07300,  -0.07042
  -0.16206,  -0.07363,  -0.07087
  -0.16300,  -0.07426,  -0.07132
  -0.16392,  -0.07489,  -0.07177
  -0.16484,  -0.07551,  -0.07222
  -0.16575,  -0.07614,  -0.07266
  -0.16665,  -0.07677,  -0.07310
  -0.16754,  -0.07739,  -0.07354
  -0.16843,  -0.07802,  -0.07398
  -0.16931,  -0.07865,  -0.07442
  -0.17018,  -0.07927,  -0.07485
  -0.17104,  -0.07990,  -0.07528
  -0.17189,  -0.08052,  -0.07571
  -0.17274,  -0.08114,  -0.07614
