# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,  -0.00000,  -0.00000
   0.00096,  -0.00226,   0.00030
   0.00191,  -0.00453,   0.00061
   0.00286,  -0.00678,   0.00093
   0.00379,  -0.00903,   0.00124
   0.00472,  -0.01128,   0.00157
   0.00563,  -0.01353,   0.00189
   0.00654,  -0.01577,   0.00222
   0.00744,  -0.01801,   0.00255
   0.00833,  -0.02024,   0.00289
   0.00921,  -0.02247,   0.00323
   0.01008,  -0.02469,   0.00357
   0.01094,  -0.02691,   0.00392
   0.01179,  -0.02913,   0.00427
   0.01264,  -0.03134,   0.00462
   0.01347,  -0.03355,   0.00498
   0.01430,  -0.03575,   0.00534
   0.01512,  -0.03795,   0.00570
   0.01593,  -0.04014,   0.00607
   0.01673,  -0.04233,   0.00644
   0.01752,  -0.04452,   0.00681
   0.01830,  -0.04670,   0.00719
   0.01908,  -0.04887,   0.00757
   0.01984,  -0.05104,   0.00795
   0.02060,  -0.05321,   0.00833
   0.02135,  -0.05537,   0.00872
   0.02209,  -0.05753,   0.00911
   0.02282,  -0.05968,   0.00950
   0.02354,  -0.06183,   0.00990
   0.02426,  -0.06397,   0.01030
   0.02497,  -0.06611,   0.01070
   0.02566,  -0.06824,   0.01110
   0.02635,  -0.07036,   0.01151
   0.02704,  -0.07249,   0.01192
   0.02771,  -0.07460,   0.01233
   0.02837,  -0.07672,   0.01274
   0.02903,  -0.07882,   0.01316
   0.02968,  -0.08092,   0.01357
   0.03032,  -0.08302,   0.01399
   0.03095,  -0.08511,   0.01441
   0.03158,  -0.08720,   0.01484
   0.03220,  -0.08928,   0.01526
   0.03281,  -0.09135,   0.01569
   0.03341,  -0.09342,   0.01612
   0.03400,  -0.09548,   0.01655
   0.03458,  -0.09754,   0.01698
   0.03516,  -0.09960,   0.01742
   0.03573,  -0.10164,   0.01785
   0.03629,  -0.10369,   0.01829
   0.03685,  -0.10572,   0.01873
   0.03739,  -0.10775,   0.01917
   0.03793,  -0.10978,   0.01961
   0.03847,  -0.11180,   0.02005
   0.03899,  -0.11381,   0.02050
   0.03951,  -0.11582,   0.02094
   0.04001,  -0.11782,   0.02139
   0.04052,  -0.11981,   0.02184
   0.04101,  -0.12180,   0.02229
   0.04150,  -0.12379,   0.02274
   0.04198,  -0.12577,   0.02319
   0.04245,  -0.12774,   0.02365
   0.04291,  -0.12970,   0.02410
   0.04337,  -0.13166,   0.02455
   0.04382,  -0.13362,   0.02501
   0.04426,  -0.13557,   0.02546
   0.04470,  -0.13751,   0.02592
   0.04513,  -0.13944,   0.02638
   0.04555,  -0.14137,   0.02684
   0.04597,  -0.14329,   0.02730
   0.04637,  -0.14521,   0.02775
   0.04678,  -0.14712,   0.02821
   0.04717,  -0.14902,   0.02867
   0.04756,  -0.15092,   0.02913
   0.04794,  -0.15281,   0.02960
   0.04831,  -0.15470,   0.03006
   0.04868,  -0.15658,   0.03052
   0.04904,  -0.15845,   0.03098
   0.04939,  -0.16031,   0.03144
   0.04974,  -0.16217,   0.03190
   0.05008,  -0.16402,   0.03237
   0.05042,  -0.16587,   0.03283
   0.05075,  -0.16771,   0.03329
   0.05107,  -0.16954,   0.03375
   0.05138,  -0.17136,   0.03421
   0.05169,  -0.17318,   0.03468
   0.05199,  -0.17499,   0.03514
   0.05229,  -0.17680,   0.03560
   0.05258,  -0.17860,   0.03606
   0.05286,  -0.18039,   0.03652
   0.05314,  -0.18217,   0.03698
   0.05341,  -0.18395,   0.03744
   0.05368,  -0.18572,   0.03790
   0.05394,  -0.18748,   0.03836
   0.05419,  -0.18924,   0.03882
   0.05444,  -0.19099,   0.03927
   0.05468,  -0.19273,   0.03973
   0.05491,  -0.19446,   0.04019
   0.05514,  -0.19619,   0.04064
   0.05537,  -0.19791,   0.04110
   0.05559,  -0.19963,   0.04155
   0.05580,  -0.20133,   0.04201
   0.05600,  -0.20303,   0.04246
   0.05621,  -0.20472,   0.04291
   0.05640,  -0.20641,   0.04336
   0.05659,  -0.20809,   0.04381
   0.05678,  -0.20976,   0.04426
   0.05695,  -0.21142,   0.04471
   0.05713,  -0.21307,   0.04515
   0.05730,  -0.21472,   0.04560
   0.05746,  -0.21636,   0.04604
   0.05762,  -0.21800,   0.04649
   0.05777,  -0.21962,   0.04693
   0.05792,  -0.22124,   0.04737
   0.05806,  -0.22285,   0.04781
   0.05819,  -0.22445,   0.04825
   0.05832,  -0.22605,   0.04868
   0.05845,  -0.22764,   0.04912
   0.05857,  -0.22922,   0.04955
   0.05869,  -0.23079,   0.04998
   0.05880,  -0.23235,   0.05041
   0.05891,  -0.23391,   0.05084
   0.05901,  -0.23546,   0.05127
   0.05910,  -0.23700,   0.05169
   0.05919,  -0.23853,   0.05212
   0.05928,  -0.24006,   0.05254
   0.05936,  -0.24158,   0.05296
   0.05944,  -0.24309,   0.05338
   0.05951,  -0.24459,   0.05380
   0.05958,  -0.24609,   0.05421
   0.05965,  -0.24757,   0.05463
   0.05970,  -0.24905,   0.05504
   0.05976,  -0.25052,   0.05545
   0.05981,  -0.25199,   0.05585
   0.05985,  -0.25344,   0.05626
   0.05989,  -0.25489,   0.05666
   0.05993,  -0.25633,   0.05706
   0.05996,  -0.25776,   0.05746
   0.05999,  -0.25918,   0.05786
   0.06001,  -0.26059,   0.05826
   0.06003,  -0.26200,   0.05865
   0.06005,  -0.26340,   0.05904
   0.06006,  -0.26479,   0.05943
   0.06007,  -0.26617,   0.05982
   0.06007,  -0.26754,   0.06020
   0.06007,  -0.26891,   0.06058
   0.06006,  -0.27027,   0.06096
   0.06005,  -0.27162,   0.06134
   0.06004,  -0.27296,   0.06171
   0.06002,  -0.27429,   0.06209
   0.06000,  -0.27561,   0.06246
   0.05998,  -0.27693,   0.06282
   0.05995,  -0.27824,   0.06319
   0.05992,  -0.27954,   0.06355
   0.05988,  -0.28083,   0.06391
   0.05984,  -0.28211,   0.06427
   0.05980,  -0.28338,   0.06463
   0.05975,  -0.28465,   0.06498
   0.05970,  -0.28590,   0.06533
   0.05965,  -0.28715,   0.06568
   0.05959,  -0.28839,   0.06602
   0.05953,  -0.28962,   0.06636
   0.05946,  -0.29085,   0.06670
   0.05939,  -0.29206,   0.06704
   0.05932,  -0.29327,   0.06738
   0.05925,  -0.29447,   0.06771
   0.05917,  -0.29565,   0.06804
   0.05909,  -0.29683,   0.06836
   0.05900,  -0.29801,   0.06869
   0.05891,  -0.29917,   0.06901
   0.05882,  -0.30032,   0.06932
   0.05873,  -0.30147,   0.06964
   0.05863,  -0.30260,   0.06995
   0.05853,  -0.30373,   0.07026
   0.05843,  -0.30485,   0.07057
