# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,   0.00000
  -0.00056,  -0.00138,  -0.00089
  -0.00112,  -0.00275,  -0.00178
  -0.00168,  -0.00411,  -0.00267
  -0.00225,  -0.00547,  -0.00357
  -0.00283,  -0.00681,  -0.00446
  -0.00341,  -0.00815,  -0.00536
  -0.00400,  -0.00948,  -0.00625
  -0.00459,  -0.01080,  -0.00715
  -0.00519,  -0.01211,  -0.00805
  -0.00579,  -0.01341,  -0.00895
  -0.00640,  -0.01470,  -0.00985
  -0.00701,  -0.01599,  -0.01075
  -0.00763,  -0.01726,  -0.01165
  -0.00826,  -0.01853,  -0.01255
  -0.00888,  -0.01979,  -0.01346
  -0.00952,  -0.02104,  -0.01436
  -0.01016,  -0.02228,  -0.01527
  -0.01080,  -0.02351,  -0.01617
  -0.01145,  -0.02473,  -0.01707
  -0.01211,  -0.02594,  -0.01798
  -0.01277,  -0.02715,  -0.01888
  -0.01343,  -0.02834,  -0.01979
  -0.01410,  -0.02953,  -0.02069
  -0.01478,  -0.03070,  -0.02160
  -0.01546,  -0.03187,  -0.02250
  -0.01615,  -0.03303,  -0.02340
  -0.01684,  -0.03418,  -0.02431
  -0.01753,  -0.03532,  -0.02521
  -0.01823,  -0.03645,  -0.02612
  -0.01894,  -0.03757,  -0.02702
  -0.01965,  -0.03868,  -0.02792
  -0.02037,  -0.03979,  -0.02882
  -0.02109,  -0.04088,  -0.02972
  -0.02182,  -0.04197,  -0.03062
  -0.02255,  -0.04304,  -0.03152
  -0.02329,  -0.04411,  -0.03242
  -0.02403,  -0.04516,  -0.03332
  -0.02478,  -0.04621,  -0.03421
  -0.02553,  -0.04725,  -0.03511
  -0.02629,  -0.04827,  -0.03600
  -0.02705,  -0.04929,  -0.03690
  -0.02782,  -0.05030,  -0.03779
  -0.02859,  -0.05130,  -0.03868
  -0.02937,  -0.05229,  -0.03957
  -0.03015,  -0.05327,  -0.04046
  -0.03094,  -0.05424,  -0.04134
  -0.03173,  -0.05520,  -0.04223
  -0.03252,  -0.05615,  -0.04311
  -0.03333,  -0.05709,  -0.04399
  -0.03413,  -0.05802,  -0.04487
  -0.03495,  -0.05895,  -0.04575
  -0.03576,  -0.05986,  -0.04662
  -0.03658,  -0.06076,  -0.04750
  -0.03741,  -0.06166,  -0.04837
  -0.03824,  -0.06254,  -0.04924
  -0.03908,  -0.06341,  -0.05011
  -0.03992,  -0.06428,  -0.05097
  -0.04077,  -0.06513,  -0.05184
  -0.04162,  -0.06598,  -0.05270
  -0.04247,  -0.06682,  -0.05356
  -0.04333,  -0.06764,  -0.05442
  -0.04420,  -0.06846,  -0.05527
  -0.04507,  -0.06926,  -0.05612
  -0.04594,  -0.07006,  -0.05697
  -0.04682,  -0.07085,  -0.05782
  -0.04771,  -0.07162,  -0.05866
  -0.04860,  -0.07239,  -0.05950
  -0.04949,  -0.07315,  -0.06034
  -0.05039,  -0.07390,  -0.06118
  -0.05129,  -0.07464,  -0.06201
  -0.05220,  -0.07536,  -0.06284
  -0.05311,  -0.07608,  -0.06367
  -0.05403,  -0.07679,  -0.06449
  -0.05495,  -0.07749,  -0.06531
  -0.05588,  -0.07818,  -0.06613
  -0.05681,  -0.07886,  -0.06695
  -0.05774,  -0.07953,  -0.06776
  -0.05868,  -0.08019,  -0.06857
  -0.05963,  -0.08084,  -0.06937
  -0.06058,  -0.08148,  -0.07018
  -0.06153,  -0.08212,  -0.07097
  -0.06249,  -0.08274,  -0.07177
  -0.06345,  -0.08335,  -0.07256
  -0.06442,  -0.08395,  -0.07335
  -0.06539,  -0.08454,  -0.07413
  -0.06636,  -0.08513,  -0.07491
  -0.06734,  -0.08570,  -0.07569
  -0.06833,  -0.08626,  -0.07646
  -0.06932,  -0.08682,  -0.07723
  -0.07031,  -0.08736,  -0.07800
  -0.07131,  -0.08790,  -0.07876
  -0.07231,  -0.08842,  -0.07952
  -0.07331,  -0.08894,  -0.08027
  -0.07432,  -0.08944,  -0.08102
  -0.07534,  -0.08994,  -0.08177
  -0.07635,  -0.09042,  -0.08251
  -0.07738,  -0.09090,  -0.08325
  -0.07840,  -0.09137,  -0.08399
  -0.07943,  -0.09183,  -0.08472
  -0.08047,  -0.09227,  -0.08544
  -0.08151,  -0.09271,  -0.08616
  -0.08255,  -0.09314,  -0.08688
  -0.08360,  -0.09356,  -0.08759
  -0.08465,  -0.09397,  -0.08830
  -0.08570,  -0.09437,  -0.08901
  -0.08676,  -0.09476,  -0.08970
  -0.08782,  -0.09514,  -0.09040
  -0.08889,  -0.09552,  -0.09109
  -0.08996,  -0.09588,  -0.09178
  -0.09103,  -0.09623,  -0.09246
  -0.09211,  -0.09657,  -0.09314
  -0.09319,  -0.09691,  -0.09381
  -0.09428,  -0.09723,  -0.09448
  -0.09537,  -0.09755,  -0.09514
  -0.09646,  -0.09786,  -0.09580
  -0.09755,  -0.09815,  -0.09645
  -0.09865,  -0.09844,  -0.09710
  -0.09976,  -0.09872,  -0.09774
  -0.10086,  -0.09899,  -0.09838
  -0.10197,  -0.09925,  -0.09902
  -0.10309,  -0.09950,  -0.09965
  -0.10421,  -0.09974,  -0.10027
  -0.10533,  -0.09997,  -0.10089
  -0.10645,  -0.10019,  -0.10151
  -0.10758,  -0.10041,  -0.10212
  -0.10871,  -0.10061,  -0.10272
  -0.10985,  -0.10081,  -0.10332
  -0.11098,  -0.10099,  -0.10391
  -0.11212,  -0.10117,  -0.10450
  -0.11327,  -0.10134,  -0.10509
  -0.11442,  -0.10150,  -0.10567
  -0.11557,  -0.10165,  -0.10624
  -0.11672,  -0.10179,  -0.10681
  -0.11788,  -0.10192,  -0.10737
  -0.11904,  -0.10204,  -0.10793
  -0.12020,  -0.10216,  -0.10848
  -0.12137,  -0.10226,  -0.10903
  -0.12253,  -0.10236,  -0.10957
  -0.12371,  -0.10244,  -0.11011
  -0.12488,  -0.10252,  -0.11064
  -0.12606,  -0.10259,  -0.11117
  -0.12724,  -0.10265,  -0.11169
  -0.12842,  -0.10271,  -0.11220
  -0.12961,  -0.10275,  -0.11271
  -0.13080,  -0.10278,  -0.11322
  -0.13199,  -0.10281,  -0.11372
  -0.13318,  -0.10283,  -0.11421
  -0.13438,  -0.10284,  -0.11470
  -0.13558,  -0.10284,  -0.11518
  -0.13678,  -0.10283,  -0.11566
  -0.13798,  -0.10281,  -0.11613
  -0.13919,  -0.10278,  -0.11660
  -0.14040,  -0.10275,  -0.11706
  -0.14161,  -0.10271,  -0.11751
  -0.14282,  -0.10265,  -0.11796
  -0.14404,  -0.10260,  -0.11841
  -0.14526,  -0.10253,  -0.11885
