# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,   0.00000
   0.00008,  -0.00005,  -0.00012
   0.00016,  -0.00009,  -0.00025
   0.00025,  -0.00013,  -0.00038
   0.00033,  -0.00017,  -0.00051
   0.00043,  -0.00021,  -0.00064
   0.00052,  -0.00023,  -0.00077
   0.00062,  -0.00026,  -0.00090
   0.00073,  -0.00028,  -0.00103
   0.00084,  -0.00030,  -0.00117
   0.00095,  -0.00031,  -0.00131
   0.00106,  -0.00032,  -0.00144
   0.00118,  -0.00033,  -0.00158
   0.00130,  -0.00033,  -0.00173
   0.00143,  -0.00033,  -0.00187
   0.00156,  -0.00033,  -0.00201
   0.00169,  -0.00032,  -0.00216
   0.00183,  -0.00031,  -0.00231
   0.00197,  -0.00030,  -0.00246
   0.00211,  -0.00028,  -0.00261
   0.00225,  -0.00026,  -0.00276
   0.00240,  -0.00023,  -0.00291
   0.00256,  -0.00020,  -0.00307
   0.00271,  -0.00017,  -0.00323
   0.00287,  -0.00014,  -0.00339
   0.00304,  -0.00010,  -0.00355
   0.00320,  -0.00006,  -0.00371
   0.00337,  -0.00001,  -0.00388
   0.00355,   0.00003,  -0.00404
   0.00372,   0.00008,  -0.00421
   0.00390,   0.00014,  -0.00438
   0.00409,   0.00019,  -0.00455
   0.00427,   0.00025,  -0.00473
   0.00446,   0.00032,  -0.00490
   0.00465,   0.00038,  -0.00508
   0.00485,   0.00045,  -0.00526
   0.00505,   0.00052,  -0.00544
   0.00525,   0.00059,  -0.00563
   0.00545,   0.00067,  -0.00581
   0.00566,   0.00075,  -0.00600
   0.00587,   0.00083,  -0.00619
   0.00608,   0.00092,  -0.00638
   0.00630,   0.00100,  -0.00657
   0.00652,   0.00109,  -0.00677
   0.00674,   0.00119,  -0.00696
   0.00696,   0.00128,  -0.00716
   0.00719,   0.00138,  -0.00737
   0.00742,   0.00148,  -0.00757
   0.00765,   0.00158,  -0.00777
   0.00789,   0.00169,  -0.00798
   0.00813,   0.00179,  -0.00819
   0.00837,   0.00190,  -0.00840
   0.00861,   0.00201,  -0.00861
   0.00886,   0.00213,  -0.00883
   0.00911,   0.00224,  -0.00905
   0.00936,   0.00236,  -0.00927
   0.00962,   0.00248,  -0.00949
   0.00987,   0.00260,  -0.00971
   0.01013,   0.00273,  -0.00994
   0.01039,   0.00285,  -0.01017
   0.01066,   0.00298,  -0.01040
   0.01093,   0.00311,  -0.01063
   0.01119,   0.00324,  -0.01086
   0.01147,   0.00338,  -0.01110
   0.01174,   0.00351,  -0.01134
   0.01202,   0.00365,  -0.01158
   0.01229,   0.00379,  -0.01182
   0.01257,   0.00393,  -0.01206
   0.01286,   0.00407,  -0.01231
   0.01314,   0.00421,  -0.01256
   0.01343,   0.00436,  -0.01281
   0.01372,   0.00451,  -0.01306
   0.01401,   0.00465,  -0.01332
   0.01430,   0.00480,  -0.01358
   0.01460,   0.00496,  -0.01384
   0.01490,   0.00511,  -0.01410
   0.01520,   0.00526,  -0.01436
   0.01550,   0.00542,  -0.01463
   0.01580,   0.00557,  -0.01489
   0.01611,   0.00573,  -0.01516
   0.01642,   0.00589,  -0.01543
   0.01672,   0.00605,  -0.01571
   0.01704,   0.00621,  -0.01598
   0.01735,   0.00637,  -0.01626
   0.01766,   0.00654,  -0.01654
   0.01798,   0.00670,  -0.01682
   0.01830,   0.00687,  -0.01711
   0.01862,   0.00703,  -0.01739
   0.01894,   0.00720,  -0.01768
   0.01926,   0.00737,  -0.01797
   0.01958,   0.00754,  -0.01826
   0.01991,   0.00771,  -0.01855
   0.02024,   0.00788,  -0.01885
   0.02057,   0.00805,  -0.01915
   0.02090,   0.00822,  -0.01945
   0.02123,   0.00839,  -0.01975
   0.02156,   0.00856,  -0.02005
   0.02190,   0.00874,  -0.02036
   0.02223,   0.00891,  -0.02066
   0.02257,   0.00908,  -0.02097
   0.02291,   0.00926,  -0.02128
   0.02325,   0.00943,  -0.02160
   0.02359,   0.00961,  -0.02191
   0.02393,   0.00979,  -0.02223
   0.02427,   0.00996,  -0.02254
   0.02462,   0.01014,  -0.02286
   0.02496,   0.01032,  -0.02319
   0.02531,   0.01049,  -0.02351
   0.02566,   0.01067,  -0.02383
   0.02600,   0.01085,  -0.02416
   0.02635,   0.01102,  -0.02449
   0.02670,   0.01120,  -0.02482
   0.02705,   0.01138,  -0.02515
   0.02741,   0.01156,  -0.02548
   0.02776,   0.01173,  -0.02582
   0.02811,   0.01191,  -0.02615
   0.02847,   0.01209,  -0.02649
   0.02882,   0.01226,  -0.02683
   0.02918,   0.01244,  -0.02717
   0.02953,   0.01262,  -0.02751
   0.02989,   0.01279,  -0.02786
   0.03025,   0.01297,  -0.02820
   0.03060,   0.01315,  -0.02855
   0.03096,   0.01332,  -0.02890
   0.03132,   0.01350,  -0.02925
   0.03168,   0.01367,  -0.02960
   0.03204,   0.01384,  -0.02995
   0.03240,   0.01402,  -0.03031
   0.03276,   0.01419,  -0.03066
   0.03312,   0.01436,  -0.03102
   0.03348,   0.01454,  -0.03137
   0.03384,   0.01471,  -0.03173
   0.03421,   0.01488,  -0.03209
   0.03457,   0.01505,  -0.03245
   0.03493,   0.01522,  -0.03282
   0.03529,   0.01539,  -0.03318
   0.03565,   0.01556,  -0.03354
   0.03602,   0.01572,  -0.03391
   0.03638,   0.01589,  -0.03427
   0.03674,   0.01605,  -0.03464
   0.03710,   0.01622,  -0.03501
   0.03746,   0.01638,  -0.03538
   0.03783,   0.01655,  -0.03575
   0.03819,   0.01671,  -0.03612
   0.03855,   0.01687,  -0.03649
   0.03891,   0.01703,  -0.03686
   0.03927,   0.01719,  -0.03724
   0.03963,   0.01734,  -0.03761
   0.03999,   0.01750,  -0.03798
   0.04035,   0.01766,  -0.03836
   0.04071,   0.01781,  -0.03873
