# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,   0.00000,   0.00000
   0.00072,   0.00081,   0.00066
   0.00143,   0.00162,   0.00131
   0.00214,   0.00243,   0.00196
   0.00286,   0.00323,   0.00261
   0.00357,   0.00402,   0.00326
   0.00429,   0.00482,   0.00391
   0.00500,   0.00561,   0.00456
   0.00571,   0.00640,   0.00520
   0.00643,   0.00718,   0.00584
   0.00714,   0.00796,   0.00648
   0.00786,   0.00874,   0.00712
   0.00857,   0.00951,   0.00776
   0.00928,   0.01029,   0.00839
   0.01000,   0.01105,   0.00902
   0.01071,   0.01182,   0.00966
   0.01142,   0.01258,   0.01029
   0.01214,   0.01333,   0.01091
   0.01285,   0.01409,   0.01154
   0.01357,   0.01483,   0.01216
   0.01428,   0.01558,   0.01279
   0.01500,   0.01632,   0.01341
   0.01571,   0.01706,   0.01403
   0.01643,   0.01780,   0.01465
   0.01714,   0.01853,   0.01526
   0.01786,   0.01926,   0.01588
   0.01858,   0.01998,   0.01649
   0.01929,   0.02070,   0.01710
   0.02001,   0.02142,   0.01771
   0.02073,   0.02214,   0.01832
   0.02145,   0.02285,   0.01892
   0.02216,   0.02355,   0.01953
   0.02288,   0.02426,   0.02013
   0.02360,   0.02496,   0.02073
   0.02432,   0.02565,   0.02133
   0.02504,   0.02634,   0.02193
   0.02576,   0.02703,   0.02252
   0.02648,   0.02772,   0.02312
   0.02720,   0.02840,   0.02371
   0.02792,   0.02908,   0.02430
   0.02864,   0.02975,   0.02489
   0.02936,   0.03042,   0.02547
   0.03009,   0.03109,   0.02606
   0.03081,   0.03175,   0.02664
   0.03153,   0.03241,   0.02723
   0.03226,   0.03307,   0.02781
   0.03298,   0.03372,   0.02839
   0.03371,   0.03437,   0.02896
   0.03443,   0.03501,   0.02954
   0.03516,   0.03565,   0.03011
   0.03589,   0.03629,   0.03069
   0.03662,   0.03692,   0.03126
   0.03734,   0.03755,   0.03183
   0.03807,   0.03817,   0.03239
   0.03880,   0.03879,   0.03296
   0.03953,   0.03941,   0.03353
   0.04026,   0.04003,   0.03409
   0.04099,   0.04064,   0.03465
   0.04173,   0.04124,   0.03521
   0.04246,   0.04184,   0.03577
   0.04319,   0.04244,   0.03632
   0.04392,   0.04304,   0.03688
   0.04466,   0.04363,   0.03743
   0.04539,   0.04421,   0.03798
   0.04613,   0.04479,   0.03853
   0.04687,   0.04537,   0.03908
   0.04760,   0.04595,   0.03963
   0.04834,   0.04652,   0.04017
   0.04908,   0.04708,   0.04072
   0.04982,   0.04764,   0.04126
   0.05056,   0.04820,   0.04180
   0.05130,   0.04876,   0.04234
   0.05204,   0.04931,   0.04288
   0.05278,   0.04985,   0.04341
   0.05352,   0.05039,   0.04395
   0.05427,   0.05093,   0.04448
   0.05501,   0.05146,   0.04501
   0.05575,   0.05199,   0.04554
   0.05650,   0.05252,   0.04607
   0.05724,   0.05304,   0.04659
   0.05799,   0.05355,   0.04712
   0.05874,   0.05407,   0.04764
   0.05948,   0.05457,   0.04816
   0.06023,   0.05508,   0.04868
   0.06098,   0.05558,   0.04920
   0.06173,   0.05607,   0.04972
   0.06248,   0.05656,   0.05024
   0.06323,   0.05705,   0.05075
