# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,   0.00000
  -0.00056,  -0.00032,   0.00077
  -0.00112,  -0.00064,   0.00154
  -0.00168,  -0.00098,   0.00231
  -0.00222,  -0.00131,   0.00309
  -0.00277,  -0.00166,   0.00387
  -0.00331,  -0.00201,   0.00465
  -0.00384,  -0.00237,   0.00543
  -0.00437,  -0.00273,   0.00622
  -0.00489,  -0.00311,   0.00701
  -0.00541,  -0.00348,   0.00780
  -0.00593,  -0.00387,   0.00859
  -0.00644,  -0.00426,   0.00939
  -0.00694,  -0.00466,   0.01019
  -0.00744,  -0.00506,   0.01099
  -0.00794,  -0.00547,   0.01180
  -0.00843,  -0.00589,   0.01260
  -0.00892,  -0.00631,   0.01341
  -0.00940,  -0.00674,   0.01422
  -0.00988,  -0.00718,   0.01504
  -0.01035,  -0.00762,   0.01586
  -0.01082,  -0.00807,   0.01668
  -0.01128,  -0.00852,   0.01750
  -0.01174,  -0.00898,   0.01832
  -0.01219,  -0.00944,   0.01915
  -0.01264,  -0.00992,   0.01998
  -0.01309,  -0.01039,   0.02081
  -0.01353,  -0.01088,   0.02165
  -0.01397,  -0.01137,   0.02249
  -0.01440,  -0.01186,   0.02333
  -0.01483,  -0.01236,   0.02417
  -0.01525,  -0.01287,   0.02502
  -0.01567,  -0.01338,   0.02587
  -0.01608,  -0.01390,   0.02672
  -0.01649,  -0.01443,   0.02757
  -0.01690,  -0.01496,   0.02843
  -0.01730,  -0.01549,   0.02929
  -0.01770,  -0.01603,   0.03015
  -0.01809,  -0.01658,   0.03102
  -0.01848,  -0.01713,   0.03188
  -0.01886,  -0.01768,   0.03276
  -0.01924,  -0.01825,   0.03363
  -0.01962,  -0.01881,   0.03450
  -0.01999,  -0.01939,   0.03538
  -0.02036,  -0.01996,   0.03626
  -0.02073,  -0.02055,   0.03715
  -0.02109,  -0.02114,   0.03803
  -0.02144,  -0.02173,   0.03892
  -0.02180,  -0.02233,   0.03981
  -0.02214,  -0.02293,   0.04071
  -0.02249,  -0.02354,   0.04161
  -0.02283,  -0.02415,   0.04251
  -0.02317,  -0.02477,   0.04341
  -0.02350,  -0.02539,   0.04431
  -0.02383,  -0.02602,   0.04522
  -0.02415,  -0.02665,   0.04613
  -0.02447,  -0.02729,   0.04705
  -0.02479,  -0.02793,   0.04796
  -0.02511,  -0.02858,   0.04888
  -0.02542,  -0.02923,   0.04980
  -0.02572,  -0.02988,   0.05073
  -0.02603,  -0.03054,   0.05165
  -0.02633,  -0.03121,   0.05258
  -0.02662,  -0.03187,   0.05352
  -0.02691,  -0.03255,   0.05445
  -0.02720,  -0.03322,   0.05539
  -0.02749,  -0.03391,   0.05633
  -0.02777,  -0.03459,   0.05727
  -0.02805,  -0.03528,   0.05822
  -0.02832,  -0.03597,   0.05917
  -0.02859,  -0.03667,   0.06012
  -0.02886,  -0.03737,   0.06107
  -0.02913,  -0.03808,   0.06203
  -0.02939,  -0.03879,   0.06299
  -0.02965,  -0.03950,   0.06395
  -0.02990,  -0.04022,   0.06492
  -0.03015,  -0.04094,   0.06589
  -0.03040,  -0.04167,   0.06686
  -0.03065,  -0.04240,   0.06783
  -0.03089,  -0.04313,   0.06881
  -0.03113,  -0.04386,   0.06979
  -0.03136,  -0.04460,   0.07077
  -0.03160,  -0.04535,   0.07175
  -0.03183,  -0.04609,   0.07274
  -0.03205,  -0.04684,   0.07373
  -0.03228,  -0.04760,   0.07472
  -0.03250,  -0.04835,   0.07572
  -0.03272,  -0.04911,   0.07671
  -0.03293,  -0.04988,   0.07771
  -0.03315,  -0.05064,   0.07872
  -0.03336,  -0.05141,   0.07972
  -0.03356,  -0.05219,   0.08073
  -0.03377,  -0.05296,   0.08174
  -0.03397,  -0.05374,   0.08275
  -0.03417,  -0.05452,   0.08377
  -0.03436,  -0.05531,   0.08479
  -0.03456,  -0.05610,   0.08581
  -0.03475,  -0.05689,   0.08684
  -0.03494,  -0.05768,   0.08786
  -0.03512,  -0.05848,   0.08889
  -0.03531,  -0.05927,   0.08993
  -0.03549,  -0.06008,   0.09096
  -0.03567,  -0.06088,   0.09200
  -0.03584,  -0.06169,   0.09304
  -0.03602,  -0.06250,   0.09408
  -0.03619,  -0.06331,   0.09513
  -0.03636,  -0.06412,   0.09617
  -0.03653,  -0.06494,   0.09722
  -0.03669,  -0.06576,   0.09828
  -0.03685,  -0.06658,   0.09933
  -0.03701,  -0.06740,   0.10039
  -0.03717,  -0.06822,   0.10145
  -0.03733,  -0.06905,   0.10252
  -0.03748,  -0.06988,   0.10358
  -0.03764,  -0.07071,   0.10465
  -0.03779,  -0.07155,   0.10572
  -0.03794,  -0.07238,   0.10680
  -0.03808,  -0.07322,   0.10787
  -0.03823,  -0.07406,   0.10895
  -0.03837,  -0.07490,   0.11003
  -0.03851,  -0.07574,   0.11112
  -0.03865,  -0.07659,   0.11220
  -0.03879,  -0.07743,   0.11329
  -0.03892,  -0.07828,   0.11438
  -0.03906,  -0.07913,   0.11548
  -0.03919,  -0.07998,   0.11657
  -0.03932,  -0.08084,   0.11767
  -0.03945,  -0.08169,   0.11877
  -0.03958,  -0.08255,   0.11988
  -0.03970,  -0.08340,   0.12098
  -0.03983,  -0.08426,   0.12209
  -0.03995,  -0.08512,   0.12320
  -0.04008,  -0.08598,   0.12432
  -0.04020,  -0.08684,   0.12543
  -0.04032,  -0.08771,   0.12655
  -0.04043,  -0.08857,   0.12767
  -0.04055,  -0.08944,   0.12879
  -0.04067,  -0.09030,   0.12992
  -0.04078,  -0.09117,   0.13104
  -0.04090,  -0.09204,   0.13217
  -0.04101,  -0.09291,   0.13331
  -0.04112,  -0.09378,   0.13444
  -0.04123,  -0.09465,   0.13558
  -0.04134,  -0.09552,   0.13671
  -0.04145,  -0.09639,   0.13786
  -0.04155,  -0.09727,   0.13900
  -0.04166,  -0.09814,   0.14014
  -0.04177,  -0.09901,   0.14129
  -0.04187,  -0.09989,   0.14244
  -0.04198,  -0.10076,   0.14359
  -0.04208,  -0.10164,   0.14475
  -0.04218,  -0.10252,   0.14590
  -0.04229,  -0.10339,   0.14706
  -0.04239,  -0.10427,   0.14822
  -0.04249,  -0.10515,   0.14939
  -0.04259,  -0.10602,   0.15055
  -0.04269,  -0.10690,   0.15172
  -0.04279,  -0.10778,   0.15289
  -0.04289,  -0.10866,   0.15406
  -0.04299,  -0.10954,   0.15523
  -0.04308,  -0.11041,   0.15640
  -0.04318,  -0.11129,   0.15758
  -0.04328,  -0.11217,   0.15876
  -0.04338,  -0.11305,   0.15994
  -0.04347,  -0.11393,   0.16112
  -0.04357,  -0.11480,   0.16231
  -0.04367,  -0.11568,   0.16350
  -0.04377,  -0.11656,   0.16468
  -0.04386,  -0.11743,   0.16587
