# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,  -0.00000
  -0.00139,   0.00050,   0.00080
  -0.00276,   0.00099,   0.00160
  -0.00413,   0.00148,   0.00241
  -0.00549,   0.00197,   0.00321
  -0.00683,   0.00245,   0.00402
  -0.00817,   0.00292,   0.00483
  -0.00950,   0.00339,   0.00564
  -0.01082,   0.00386,   0.00645
  -0.01213,   0.00432,   0.00727
  -0.01343,   0.00477,   0.00808
  -0.01472,   0.00522,   0.00890
  -0.01600,   0.00567,   0.00972
  -0.01727,   0.00611,   0.01054
  -0.01853,   0.00655,   0.01136
  -0.01977,   0.00698,   0.01218
  -0.02101,   0.00741,   0.01300
  -0.02224,   0.00783,   0.01383
  -0.02346,   0.00825,   0.01465
  -0.02467,   0.00867,   0.01548
  -0.02587,   0.00907,   0.01631
  -0.02706,   0.00948,   0.01714
  -0.02823,   0.00988,   0.01796
  -0.02940,   0.01028,   0.01879
  -0.03056,   0.01067,   0.01962
  -0.03170,   0.01106,   0.02045
  -0.03284,   0.01144,   0.02129
  -0.03396,   0.01182,   0.02212
  -0.03507,   0.01220,   0.02295
  -0.03618,   0.01257,   0.02378
  -0.03727,   0.01293,   0.02461
  -0.03835,   0.01329,   0.02545
  -0.03942,   0.01365,   0.02628
  -0.04048,   0.01401,   0.02711
  -0.04153,   0.01436,   0.02794
  -0.04257,   0.01470,   0.02878
  -0.04359,   0.01504,   0.02961
  -0.04461,   0.01538,   0.03044
  -0.04561,   0.01571,   0.03127
  -0.04660,   0.01604,   0.03210
  -0.04759,   0.01637,   0.03293
  -0.04856,   0.01669,   0.03376
  -0.04951,   0.01701,   0.03459
  -0.05046,   0.01732,   0.03542
  -0.05140,   0.01763,   0.03625
  -0.05232,   0.01794,   0.03708
  -0.05324,   0.01824,   0.03790
  -0.05414,   0.01854,   0.03873
  -0.05503,   0.01884,   0.03955
  -0.05591,   0.01913,   0.04037
  -0.05678,   0.01942,   0.04119
  -0.05763,   0.01970,   0.04201
  -0.05848,   0.01998,   0.04283
  -0.05931,   0.02026,   0.04365
  -0.06013,   0.02053,   0.04447
  -0.06094,   0.02080,   0.04528
  -0.06173,   0.02107,   0.04609
  -0.06252,   0.02133,   0.04690
  -0.06329,   0.02159,   0.04771
  -0.06405,   0.02185,   0.04852
  -0.06480,   0.02210,   0.04933
  -0.06554,   0.02235,   0.05013
  -0.06627,   0.02259,   0.05093
  -0.06698,   0.02284,   0.05173
  -0.06768,   0.02308,   0.05253
  -0.06837,   0.02331,   0.05332
  -0.06905,   0.02354,   0.05411
  -0.06971,   0.02377,   0.05490
  -0.07036,   0.02400,   0.05569
  -0.07101,   0.02422,   0.05647
  -0.07163,   0.02444,   0.05725
  -0.07225,   0.02466,   0.05803
  -0.07285,   0.02488,   0.05881
  -0.07345,   0.02509,   0.05958
  -0.07403,   0.02530,   0.06035
  -0.07459,   0.02550,   0.06112
  -0.07515,   0.02570,   0.06188
  -0.07569,   0.02590,   0.06265
  -0.07622,   0.02610,   0.06340
  -0.07674,   0.02629,   0.06416
  -0.07724,   0.02649,   0.06491
  -0.07773,   0.02667,   0.06566
  -0.07822,   0.02686,   0.06640
  -0.07868,   0.02704,   0.06714
  -0.07914,   0.02722,   0.06788
  -0.07958,   0.02740,   0.06861
  -0.08001,   0.02757,   0.06934
  -0.08043,   0.02775,   0.07006
  -0.08083,   0.02792,   0.07078
  -0.08123,   0.02808,   0.07150
  -0.08161,   0.02825,   0.07221
  -0.08197,   0.02841,   0.07292
  -0.08233,   0.02857,   0.07363
  -0.08267,   0.02873,   0.07433
  -0.08300,   0.02888,   0.07502
  -0.08331,   0.02904,   0.07571
  -0.08362,   0.02919,   0.07640
  -0.08391,   0.02933,   0.07708
  -0.08419,   0.02948,   0.07776
  -0.08445,   0.02962,   0.07843
  -0.08471,   0.02976,   0.07910
  -0.08495,   0.02990,   0.07976
  -0.08517,   0.03004,   0.08042
  -0.08539,   0.03017,   0.08107
  -0.08559,   0.03031,   0.08172
  -0.08578,   0.03044,   0.08236
  -0.08596,   0.03057,   0.08299
  -0.08612,   0.03069,   0.08363
  -0.08627,   0.03082,   0.08425
  -0.08641,   0.03094,   0.08487
  -0.08653,   0.03106,   0.08549
  -0.08665,   0.03118,   0.08610
  -0.08675,   0.03129,   0.08670
  -0.08683,   0.03141,   0.08730
  -0.08691,   0.03152,   0.08789
  -0.08697,   0.03163,   0.08848
  -0.08702,   0.03174,   0.08906
  -0.08705,   0.03185,   0.08963
  -0.08708,   0.03196,   0.09020
  -0.08709,   0.03206,   0.09076
  -0.08708,   0.03216,   0.09132
  -0.08707,   0.03227,   0.09187
  -0.08704,   0.03237,   0.09241
  -0.08700,   0.03246,   0.09295
  -0.08695,   0.03256,   0.09348
  -0.08688,   0.03265,   0.09400
  -0.08680,   0.03275,   0.09452
  -0.08671,   0.03284,   0.09503
  -0.08660,   0.03293,   0.09553
  -0.08649,   0.03302,   0.09603
  -0.08636,   0.03311,   0.09652
  -0.08621,   0.03319,   0.09700
  -0.08606,   0.03328,   0.09748
  -0.08589,   0.03336,   0.09795
  -0.08571,   0.03344,   0.09841
  -0.08552,   0.03353,   0.09887
  -0.08531,   0.03360,   0.09931
  -0.08509,   0.03368,   0.09975
  -0.08486,   0.03376,   0.10019
  -0.08462,   0.03384,   0.10061
  -0.08436,   0.03391,   0.10103
  -0.08409,   0.03399,   0.10144
  -0.08381,   0.03406,   0.10185
  -0.08351,   0.03413,   0.10224
  -0.08321,   0.03420,   0.10263
  -0.08289,   0.03427,   0.10301
