# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,  -0.00000,  -0.00000
   0.00048,  -0.00048,  -0.00140
   0.00096,  -0.00095,  -0.00279
   0.00144,  -0.00143,  -0.00418
   0.00191,  -0.00190,  -0.00557
   0.00238,  -0.00238,  -0.00696
   0.00285,  -0.00286,  -0.00834
   0.00331,  -0.00334,  -0.00972
   0.00377,  -0.00382,  -0.01110
   0.00423,  -0.00430,  -0.01248
   0.00468,  -0.00478,  -0.01385
   0.00513,  -0.00526,  -0.01522
   0.00558,  -0.00574,  -0.01659
   0.00603,  -0.00622,  -0.01795
   0.00647,  -0.00670,  -0.01932
   0.00690,  -0.00719,  -0.02068
   0.00734,  -0.00767,  -0.02204
   0.00777,  -0.00816,  -0.02339
   0.00820,  -0.00864,  -0.02474
   0.00862,  -0.00913,  -0.02609
   0.00904,  -0.00962,  -0.02744
   0.00946,  -0.01010,  -0.02878
   0.00988,  -0.01059,  -0.03012
   0.01029,  -0.01108,  -0.03146
   0.01070,  -0.01157,  -0.03279
   0.01111,  -0.01207,  -0.03412
   0.01152,  -0.01256,  -0.03545
   0.01192,  -0.01305,  -0.03677
   0.01232,  -0.01354,  -0.03809
   0.01271,  -0.01404,  -0.03941
   0.01311,  -0.01454,  -0.04073
   0.01350,  -0.01503,  -0.04204
   0.01389,  -0.01553,  -0.04335
   0.01427,  -0.01603,  -0.04465
   0.01465,  -0.01653,  -0.04595
   0.01504,  -0.01703,  -0.04725
   0.01541,  -0.01753,  -0.04854
   0.01579,  -0.01803,  -0.04983
   0.01616,  -0.01853,  -0.05112
   0.01653,  -0.01904,  -0.05241
   0.01690,  -0.01954,  -0.05369
   0.01727,  -0.02005,  -0.05496
   0.01763,  -0.02056,  -0.05624
   0.01799,  -0.02106,  -0.05751
   0.01835,  -0.02157,  -0.05877
   0.01871,  -0.02208,  -0.06003
   0.01906,  -0.02259,  -0.06129
   0.01941,  -0.02311,  -0.06255
   0.01976,  -0.02362,  -0.06380
   0.02011,  -0.02413,  -0.06505
   0.02046,  -0.02465,  -0.06629
   0.02080,  -0.02516,  -0.06753
   0.02114,  -0.02568,  -0.06876
   0.02148,  -0.02620,  -0.06999
   0.02182,  -0.02672,  -0.07122
   0.02215,  -0.02724,  -0.07245
   0.02249,  -0.02776,  -0.07367
   0.02282,  -0.02828,  -0.07488
   0.02315,  -0.02880,  -0.07609
   0.02348,  -0.02933,  -0.07730
   0.02380,  -0.02985,  -0.07850
   0.02413,  -0.03038,  -0.07970
   0.02445,  -0.03091,  -0.08090
   0.02477,  -0.03144,  -0.08209
   0.02509,  -0.03197,  -0.08327
   0.02541,  -0.03250,  -0.08446
   0.02572,  -0.03303,  -0.08563
   0.02604,  -0.03356,  -0.08681
   0.02635,  -0.03410,  -0.08798
   0.02666,  -0.03463,  -0.08914
   0.02697,  -0.03517,  -0.09030
   0.02728,  -0.03570,  -0.09146
   0.02759,  -0.03624,  -0.09261
   0.02789,  -0.03678,  -0.09376
   0.02820,  -0.03732,  -0.09490
   0.02850,  -0.03786,  -0.09604
   0.02880,  -0.03841,  -0.09717
   0.02910,  -0.03895,  -0.09830
   0.02940,  -0.03949,  -0.09943
   0.02970,  -0.04004,  -0.10054
   0.02999,  -0.04059,  -0.10166
   0.03029,  -0.04113,  -0.10277
   0.03058,  -0.04168,  -0.10388
   0.03088,  -0.04223,  -0.10498
   0.03117,  -0.04278,  -0.10607
   0.03146,  -0.04334,  -0.10717
   0.03175,  -0.04389,  -0.10825
   0.03204,  -0.04444,  -0.10934
   0.03233,  -0.04500,  -0.11041
   0.03262,  -0.04555,  -0.11149
   0.03290,  -0.04611,  -0.11255
   0.03319,  -0.04667,  -0.11362
   0.03348,  -0.04723,  -0.11467
   0.03376,  -0.04779,  -0.11573
   0.03404,  -0.04835,  -0.11678
   0.03433,  -0.04891,  -0.11782
   0.03461,  -0.04947,  -0.11886
   0.03489,  -0.05004,  -0.11989
   0.03517,  -0.05060,  -0.12092
   0.03545,  -0.05117,  -0.12194
   0.03573,  -0.05173,  -0.12296
   0.03601,  -0.05230,  -0.12397
   0.03629,  -0.05287,  -0.12498
   0.03657,  -0.05344,  -0.12598
   0.03685,  -0.05401,  -0.12698
   0.03713,  -0.05458,  -0.12797
   0.03740,  -0.05515,  -0.12896
   0.03768,  -0.05572,  -0.12994
   0.03796,  -0.05630,  -0.13091
   0.03823,  -0.05687,  -0.13189
   0.03851,  -0.05745,  -0.13285
   0.03878,  -0.05802,  -0.13381
   0.03906,  -0.05860,  -0.13477
   0.03933,  -0.05918,  -0.13572
   0.03961,  -0.05976,  -0.13666
   0.03989,  -0.06034,  -0.13760
   0.04016,  -0.06092,  -0.13853
   0.04044,  -0.06150,  -0.13946
   0.04071,  -0.06208,  -0.14038
   0.04099,  -0.06266,  -0.14130
   0.04126,  -0.06324,  -0.14221
   0.04154,  -0.06383,  -0.14312
   0.04181,  -0.06441,  -0.14402
   0.04209,  -0.06500,  -0.14491
   0.04236,  -0.06558,  -0.14580
   0.04264,  -0.06617,  -0.14669
   0.04291,  -0.06675,  -0.14757
   0.04319,  -0.06734,  -0.14844
   0.04346,  -0.06793,  -0.14931
   0.04374,  -0.06852,  -0.15017
   0.04402,  -0.06911,  -0.15102
   0.04429,  -0.06970,  -0.15187
   0.04457,  -0.07029,  -0.15272
   0.04485,  -0.07088,  -0.15356
   0.04513,  -0.07147,  -0.15439
   0.04541,  -0.07206,  -0.15521
   0.04568,  -0.07265,  -0.15604
   0.04596,  -0.07324,  -0.15685
   0.04624,  -0.07383,  -0.15766
   0.04652,  -0.07443,  -0.15846
   0.04680,  -0.07502,  -0.15926
   0.04709,  -0.07562,  -0.16005
   0.04737,  -0.07621,  -0.16084
   0.04765,  -0.07680,  -0.16162
   0.04793,  -0.07740,  -0.16239
   0.04822,  -0.07799,  -0.16316
   0.04850,  -0.07859,  -0.16392
   0.04879,  -0.07918,  -0.16468
   0.04907,  -0.07978,  -0.16543
   0.04936,  -0.08038,  -0.16617
   0.04964,  -0.08097,  -0.16691
   0.04993,  -0.08157,  -0.16764
   0.05022,  -0.08216,  -0.16837
   0.05051,  -0.08276,  -0.16909
   0.05080,  -0.08336,  -0.16980
   0.05109,  -0.08395,  -0.17051
