# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,  -0.00000,   0.00000
   0.00133,  -0.00165,  -0.00020
   0.00265,  -0.00329,  -0.00040
   0.00397,  -0.00493,  -0.00061
   0.00529,  -0.00657,  -0.00083
   0.00661,  -0.00820,  -0.00105
   0.00793,  -0.00983,  -0.00127
   0.00925,  -0.01146,  -0.00151
   0.01056,  -0.01308,  -0.00175
   0.01188,  -0.01469,  -0.00199
   0.01319,  -0.01631,  -0.00224
   0.01450,  -0.01792,  -0.00249
   0.01581,  -0.01952,  -0.00275
   0.01712,  -0.02112,  -0.00302
   0.01843,  -0.02272,  -0.00329
   0.01973,  -0.02431,  -0.00357
   0.02104,  -0.02590,  -0.00385
   0.02234,  -0.02749,  -0.00414
   0.02364,  -0.02907,  -0.00444
   0.02494,  -0.03065,  -0.00474
   0.02624,  -0.03222,  -0.00504
   0.02753,  -0.03379,  -0.00535
   0.02883,  -0.03535,  -0.00567
   0.03012,  -0.03691,  -0.00600
   0.03142,  -0.03847,  -0.00632
   0.03271,  -0.04002,  -0.00666
   0.03400,  -0.04156,  -0.00700
   0.03529,  -0.04310,  -0.00734
   0.03657,  -0.04464,  -0.00770
   0.03786,  -0.04617,  -0.00805
   0.03914,  -0.04770,  -0.00842
   0.04043,  -0.04923,  -0.00878
   0.04171,  -0.05075,  -0.00916
   0.04299,  -0.05226,  -0.00954
   0.04427,  -0.05377,  -0.00992
   0.04555,  -0.05528,  -0.01031
   0.04683,  -0.05678,  -0.01071
   0.04810,  -0.05827,  -0.01111
   0.04938,  -0.05976,  -0.01152
   0.05065,  -0.06125,  -0.01193
   0.05192,  -0.06273,  -0.01235
   0.05319,  -0.06421,  -0.01278
   0.05446,  -0.06568,  -0.01321
   0.05573,  -0.06715,  -0.01365
   0.05700,  -0.06861,  -0.01409
   0.05827,  -0.07006,  -0.01453
   0.05953,  -0.07152,  -0.01499
   0.06079,  -0.07296,  -0.01545
   0.06206,  -0.07440,  -0.01591
   0.06332,  -0.07584,  -0.01638
   0.06458,  -0.07727,  -0.01686
   0.06584,  -0.07870,  -0.01734
   0.06710,  -0.08012,  -0.01782
   0.06835,  -0.08154,  -0.01831
   0.06961,  -0.08295,  -0.01881
   0.07086,  -0.08435,  -0.01931
   0.07212,  -0.08576,  -0.01982
   0.07337,  -0.08715,  -0.02034
   0.07462,  -0.08854,  -0.02086
   0.07587,  -0.08993,  -0.02138
   0.07712,  -0.09131,  -0.02191
   0.07837,  -0.09268,  -0.02245
   0.07962,  -0.09405,  -0.02299
   0.08086,  -0.09541,  -0.02353
   0.08211,  -0.09677,  -0.02409
   0.08335,  -0.09812,  -0.02464
   0.08460,  -0.09947,  -0.02521
   0.08584,  -0.10081,  -0.02578
   0.08708,  -0.10215,  -0.02635
   0.08832,  -0.10348,  -0.02693
   0.08956,  -0.10481,  -0.02751
   0.09080,  -0.10613,  -0.02810
   0.09204,  -0.10744,  -0.02870
   0.09327,  -0.10875,  -0.02930
   0.09451,  -0.11005,  -0.02990
   0.09574,  -0.11135,  -0.03051
   0.09698,  -0.11264,  -0.03113
   0.09821,  -0.11393,  -0.03175
   0.09944,  -0.11521,  -0.03238
   0.10067,  -0.11648,  -0.03301
   0.10190,  -0.11775,  -0.03365
   0.10313,  -0.11902,  -0.03429
   0.10436,  -0.12027,  -0.03494
   0.10558,  -0.12152,  -0.03559
   0.10681,  -0.12277,  -0.03625
   0.10803,  -0.12401,  -0.03691
   0.10926,  -0.12525,  -0.03758
   0.11048,  -0.12648,  -0.03825
   0.11170,  -0.12770,  -0.03893
   0.11292,  -0.12892,  -0.03961
   0.11414,  -0.13013,  -0.04030
   0.11536,  -0.13133,  -0.04099
