# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,   0.00000
  -0.00078,  -0.00161,  -0.00083
  -0.00156,  -0.00322,  -0.00165
  -0.00233,  -0.00482,  -0.00247
  -0.00310,  -0.00642,  -0.00328
  -0.00386,  -0.00801,  -0.00408
  -0.00462,  -0.00960,  -0.00487
  -0.00538,  -0.01119,  -0.00566
  -0.00613,  -0.01277,  -0.00643
  -0.00687,  -0.01435,  -0.00720
  -0.00761,  -0.01592,  -0.00797
  -0.00835,  -0.01749,  -0.00872
  -0.00908,  -0.01906,  -0.00947
  -0.00980,  -0.02062,  -0.01021
  -0.01053,  -0.02218,  -0.01094
  -0.01124,  -0.02373,  -0.01166
  -0.01195,  -0.02528,  -0.01237
  -0.01266,  -0.02683,  -0.01308
  -0.01336,  -0.02837,  -0.01378
  -0.01406,  -0.02990,  -0.01447
  -0.01475,  -0.03144,  -0.01516
  -0.01544,  -0.03297,  -0.01583
  -0.01612,  -0.03449,  -0.01650
  -0.01680,  -0.03601,  -0.01716
  -0.01747,  -0.03753,  -0.01781
  -0.01814,  -0.03904,  -0.01845
  -0.01880,  -0.04055,  -0.01909
  -0.01945,  -0.04205,  -0.01971
  -0.02011,  -0.04355,  -0.02033
  -0.02075,  -0.04505,  -0.02094
  -0.02139,  -0.04654,  -0.02155
  -0.02203,  -0.04803,  -0.02214
  -0.02266,  -0.04951,  -0.02273
  -0.02328,  -0.05099,  -0.02330
  -0.02390,  -0.05246,  -0.02387
  -0.02452,  -0.05394,  -0.02443
  -0.02513,  -0.05540,  -0.02499
  -0.02573,  -0.05687,  -0.02553
  -0.02633,  -0.05833,  -0.02607
  -0.02692,  -0.05978,  -0.02660
  -0.02751,  -0.06123,  -0.02712
  -0.02809,  -0.06268,  -0.02763
  -0.02867,  -0.06412,  -0.02813
  -0.02924,  -0.06556,  -0.02862
  -0.02980,  -0.06699,  -0.02911
  -0.03036,  -0.06842,  -0.02959
  -0.03092,  -0.06985,  -0.03006
  -0.03146,  -0.07127,  -0.03052
  -0.03201,  -0.07269,  -0.03097
  -0.03254,  -0.07411,  -0.03142
  -0.03308,  -0.07552,  -0.03185
  -0.03360,  -0.07692,  -0.03228
  -0.03412,  -0.07833,  -0.03270
  -0.03463,  -0.07972,  -0.03311
  -0.03514,  -0.08112,  -0.03351
  -0.03565,  -0.08251,  -0.03391
  -0.03614,  -0.08390,  -0.03429
  -0.03663,  -0.08528,  -0.03467
  -0.03712,  -0.08666,  -0.03504
  -0.03760,  -0.08804,  -0.03540
  -0.03807,  -0.08941,  -0.03575
  -0.03854,  -0.09077,  -0.03609
  -0.03900,  -0.09214,  -0.03642
  -0.03946,  -0.09350,  -0.03675
  -0.03990,  -0.09486,  -0.03707
  -0.04035,  -0.09621,  -0.03738
  -0.04079,  -0.09756,  -0.03768
  -0.04122,  -0.09890,  -0.03797
  -0.04164,  -0.10024,  -0.03825
  -0.04206,  -0.10158,  -0.03853
  -0.04248,  -0.10291,  -0.03880
  -0.04288,  -0.10424,  -0.03905
  -0.04328,  -0.10557,  -0.03930
  -0.04368,  -0.10689,  -0.03955
  -0.04407,  -0.10821,  -0.03978
  -0.04445,  -0.10953,  -0.04000
  -0.04483,  -0.11084,  -0.04022
  -0.04520,  -0.11215,  -0.04043
  -0.04556,  -0.11345,  -0.04063
  -0.04592,  -0.11476,  -0.04082
  -0.04627,  -0.11605,  -0.04100
  -0.04662,  -0.11735,  -0.04117
  -0.04696,  -0.11864,  -0.04134
  -0.04729,  -0.11993,  -0.04150
  -0.04762,  -0.12121,  -0.04165
  -0.04794,  -0.12249,  -0.04179
  -0.04825,  -0.12377,  -0.04192
  -0.04856,  -0.12504,  -0.04204
  -0.04886,  -0.12631,  -0.04216
  -0.04916,  -0.12758,  -0.04227
  -0.04945,  -0.12885,  -0.04237
  -0.04973,  -0.13011,  -0.04246
  -0.05001,  -0.13136,  -0.04254
  -0.05028,  -0.13262,  -0.04262
  -0.05054,  -0.13387,  -0.04268
  -0.05080,  -0.13512,  -0.04274
  -0.05105,  -0.13636,  -0.04279
  -0.05129,  -0.13760,  -0.04283
  -0.05153,  -0.13884,  -0.04286
  -0.05176,  -0.14008,  -0.04289
  -0.05199,  -0.14131,  -0.04291
  -0.05220,  -0.14254,  -0.04292
  -0.05242,  -0.14376,  -0.04292
  -0.05262,  -0.14499,  -0.04291
  -0.05282,  -0.14621,  -0.04290
  -0.05301,  -0.14742,  -0.04287
  -0.05320,  -0.14864,  -0.04284
  -0.05338,  -0.14985,  -0.04280
  -0.05355,  -0.15106,  -0.04275
  -0.05372,  -0.15226,  -0.04270
  -0.05388,  -0.15346,  -0.04264
  -0.05403,  -0.15466,  -0.04257
  -0.05418,  -0.15586,  -0.04249
  -0.05432,  -0.15706,  -0.04240
  -0.05445,  -0.15825,  -0.04231
  -0.05458,  -0.15944,  -0.04220
  -0.05470,  -0.16062,  -0.04209
  -0.05481,  -0.16180,  -0.04198
  -0.05492,  -0.16299,  -0.04185
  -0.05502,  -0.16416,  -0.04172
  -0.05511,  -0.16534,  -0.04158
  -0.05520,  -0.16651,  -0.04143
  -0.05528,  -0.16768,  -0.04127
  -0.05536,  -0.16885,  -0.04111
  -0.05542,  -0.17001,  -0.04094
  -0.05549,  -0.17118,  -0.04076
  -0.05554,  -0.17234,  -0.04057
  -0.05559,  -0.17349,  -0.04038
  -0.05563,  -0.17465,  -0.04018
  -0.05566,  -0.17580,  -0.03997
  -0.05569,  -0.17695,  -0.03975
  -0.05571,  -0.17810,  -0.03953
  -0.05573,  -0.17925,  -0.03930
  -0.05573,  -0.18039,  -0.03906
  -0.05573,  -0.18153,  -0.03882
  -0.05573,  -0.18267,  -0.03856
  -0.05572,  -0.18381,  -0.03830
  -0.05570,  -0.18494,  -0.03804
  -0.05567,  -0.18607,  -0.03776
  -0.05564,  -0.18720,  -0.03748
  -0.05560,  -0.18833,  -0.03719
  -0.05555,  -0.18946,  -0.03690
  -0.05550,  -0.19058,  -0.03660
  -0.05544,  -0.19170,  -0.03629
  -0.05538,  -0.19282,  -0.03597
  -0.05530,  -0.19394,  -0.03565
  -0.05522,  -0.19505,  -0.03532
  -0.05514,  -0.19617,  -0.03498
  -0.05505,  -0.19728,  -0.03464
  -0.05495,  -0.19839,  -0.03429
  -0.05484,  -0.19949,  -0.03393
  -0.05473,  -0.20060,  -0.03357
  -0.05461,  -0.20170,  -0.03320
  -0.05448,  -0.20280,  -0.03282
  -0.05435,  -0.20390,  -0.03244
  -0.05421,  -0.20500,  -0.03205
  -0.05407,  -0.20610,  -0.03166
  -0.05391,  -0.20719,  -0.03125
