# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,   0.00000
  -0.00067,   0.00159,   0.00055
  -0.00134,   0.00318,   0.00109
  -0.00200,   0.00478,   0.00163
  -0.00266,   0.00638,   0.00217
  -0.00332,   0.00798,   0.00270
  -0.00398,   0.00959,   0.00324
  -0.00463,   0.01119,   0.00377
  -0.00528,   0.01280,   0.00429
  -0.00593,   0.01442,   0.00482
  -0.00658,   0.01603,   0.00534
  -0.00722,   0.01765,   0.00586
  -0.00786,   0.01927,   0.00638
  -0.00850,   0.02089,   0.00689
  -0.00914,   0.02252,   0.00740
  -0.00977,   0.02414,   0.00791
  -0.01040,   0.02577,   0.00841
  -0.01103,   0.02740,   0.00892
  -0.01166,   0.02903,   0.00942
  -0.01228,   0.03066,   0.00991
  -0.01290,   0.03230,   0.01041
  -0.01351,   0.03393,   0.01090
  -0.01413,   0.03557,   0.01139
  -0.01474,   0.03720,   0.01187
  -0.01535,   0.03884,   0.01235
  -0.01595,   0.04048,   0.01283
  -0.01655,   0.04212,   0.01331
  -0.01715,   0.04376,   0.01378
  -0.01775,   0.04540,   0.01425
  -0.01834,   0.04704,   0.01472
  -0.01893,   0.04868,   0.01518
  -0.01952,   0.05033,   0.01564
  -0.02010,   0.05197,   0.01610
  -0.02068,   0.05361,   0.01655
  -0.02126,   0.05525,   0.01700
  -0.02183,   0.05689,   0.01745
  -0.02240,   0.05853,   0.01790
  -0.02297,   0.06017,   0.01834
  -0.02353,   0.06182,   0.01878
  -0.02410,   0.06345,   0.01921
  -0.02465,   0.06509,   0.01965
  -0.02521,   0.06673,   0.02007
  -0.02576,   0.06837,   0.02050
  -0.02631,   0.07001,   0.02092
  -0.02685,   0.07164,   0.02134
  -0.02739,   0.07328,   0.02176
  -0.02793,   0.07491,   0.02217
  -0.02847,   0.07654,   0.02258
  -0.02900,   0.07817,   0.02299
  -0.02953,   0.07980,   0.02339
  -0.03005,   0.08142,   0.02379
  -0.03057,   0.08305,   0.02418
  -0.03109,   0.08467,   0.02458
  -0.03160,   0.08629,   0.02497
