# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,  -0.00000
  -0.00086,  -0.00102,   0.00092
  -0.00172,  -0.00203,   0.00184
  -0.00259,  -0.00305,   0.00275
  -0.00346,  -0.00407,   0.00366
  -0.00433,  -0.00510,   0.00457
  -0.00522,  -0.00612,   0.00547
  -0.00610,  -0.00715,   0.00637
  -0.00700,  -0.00817,   0.00726
  -0.00789,  -0.00920,   0.00815
  -0.00880,  -0.01023,   0.00904
  -0.00970,  -0.01127,   0.00993
  -0.01061,  -0.01230,   0.01081
  -0.01153,  -0.01333,   0.01168
  -0.01245,  -0.01437,   0.01256
  -0.01338,  -0.01541,   0.01343
  -0.01430,  -0.01645,   0.01429
  -0.01524,  -0.01749,   0.01515
  -0.01618,  -0.01853,   0.01601
  -0.01712,  -0.01957,   0.01687
  -0.01807,  -0.02061,   0.01772
  -0.01902,  -0.02165,   0.01857
  -0.01997,  -0.02270,   0.01941
  -0.02093,  -0.02374,   0.02026
  -0.02190,  -0.02479,   0.02109
  -0.02287,  -0.02584,   0.02193
  -0.02384,  -0.02689,   0.02276
  -0.02481,  -0.02794,   0.02359
  -0.02579,  -0.02899,   0.02441
  -0.02678,  -0.03004,   0.02523
  -0.02776,  -0.03109,   0.02605
  -0.02875,  -0.03214,   0.02686
  -0.02975,  -0.03319,   0.02767
  -0.03074,  -0.03424,   0.02848
  -0.03175,  -0.03529,   0.02928
  -0.03275,  -0.03635,   0.03008
  -0.03376,  -0.03740,   0.03087
  -0.03477,  -0.03845,   0.03167
  -0.03578,  -0.03951,   0.03246
  -0.03680,  -0.04056,   0.03324
  -0.03782,  -0.04162,   0.03402
  -0.03884,  -0.04267,   0.03480
  -0.03987,  -0.04372,   0.03558
  -0.04090,  -0.04478,   0.03635
  -0.04193,  -0.04583,   0.03712
  -0.04296,  -0.04689,   0.03788
  -0.04400,  -0.04794,   0.03865
  -0.04504,  -0.04899,   0.03941
  -0.04608,  -0.05005,   0.04016
  -0.04713,  -0.05110,   0.04091
  -0.04817,  -0.05215,   0.04166
  -0.04922,  -0.05321,   0.04241
  -0.05027,  -0.05426,   0.04315
  -0.05133,  -0.05531,   0.04389
  -0.05238,  -0.05636,   0.04462
  -0.05344,  -0.05741,   0.04535
  -0.05450,  -0.05846,   0.04608
  -0.05556,  -0.05951,   0.04681
  -0.05662,  -0.06056,   0.04753
  -0.05769,  -0.06160,   0.04825
  -0.05875,  -0.06265,   0.04896
  -0.05982,  -0.06369,   0.04967
  -0.06089,  -0.06474,   0.05038
  -0.06196,  -0.06578,   0.05109
  -0.06304,  -0.06682,   0.05179
  -0.06411,  -0.06787,   0.05249
  -0.06518,  -0.06891,   0.05318
  -0.06626,  -0.06994,   0.05387
  -0.06734,  -0.07098,   0.05456
  -0.06842,  -0.07202,   0.05525
  -0.06949,  -0.07305,   0.05593
  -0.07057,  -0.07409,   0.05661
  -0.07165,  -0.07512,   0.05728
  -0.07274,  -0.07615,   0.05796
  -0.07382,  -0.07718,   0.05862
  -0.07490,  -0.07820,   0.05929
  -0.07598,  -0.07923,   0.05995
  -0.07707,  -0.08025,   0.06061
  -0.07815,  -0.08127,   0.06127
  -0.07923,  -0.08229,   0.06192
  -0.08032,  -0.08331,   0.06257
  -0.08140,  -0.08433,   0.06322
  -0.08249,  -0.08534,   0.06386
  -0.08357,  -0.08635,   0.06450
  -0.08465,  -0.08736,   0.06513
  -0.08574,  -0.08837,   0.06577
  -0.08682,  -0.08938,   0.06640
  -0.08790,  -0.09038,   0.06702
  -0.08899,  -0.09138,   0.06765
  -0.09007,  -0.09238,   0.06827
  -0.09115,  -0.09338,   0.06888
  -0.09223,  -0.09437,   0.06950
  -0.09331,  -0.09536,   0.07011
  -0.09439,  -0.09635,   0.07071
  -0.09547,  -0.09734,   0.07132
  -0.09654,  -0.09832,   0.07192
  -0.09762,  -0.09930,   0.07251
  -0.09870,  -0.10028,   0.07311
  -0.09977,  -0.10125,   0.07370
  -0.10084,  -0.10222,   0.07429
  -0.10191,  -0.10319,   0.07487
  -0.10298,  -0.10416,   0.07545
  -0.10405,  -0.10512,   0.07603
  -0.10512,  -0.10608,   0.07661
  -0.10618,  -0.10704,   0.07718
  -0.10724,  -0.10799,   0.07775
  -0.10830,  -0.10894,   0.07831
  -0.10936,  -0.10989,   0.07887
  -0.11042,  -0.11083,   0.07943
  -0.11148,  -0.11177,   0.07999
  -0.11253,  -0.11271,   0.08054
  -0.11358,  -0.11364,   0.08109
  -0.11463,  -0.11457,   0.08163
  -0.11567,  -0.11550,   0.08217
  -0.11672,  -0.11642,   0.08271
  -0.11776,  -0.11734,   0.08325
  -0.11879,  -0.11825,   0.08378
  -0.11983,  -0.11916,   0.08431
  -0.12086,  -0.12007,   0.08484
  -0.12189,  -0.12097,   0.08536
  -0.12292,  -0.12187,   0.08588
  -0.12394,  -0.12276,   0.08640
  -0.12496,  -0.12365,   0.08691
  -0.12598,  -0.12454,   0.08742
  -0.12699,  -0.12542,   0.08793
  -0.12800,  -0.12630,   0.08843
  -0.12901,  -0.12717,   0.08893
  -0.13001,  -0.12804,   0.08943
  -0.13101,  -0.12891,   0.08992
  -0.13201,  -0.12977,   0.09041
  -0.13300,  -0.13062,   0.09090
  -0.13399,  -0.13147,   0.09139
  -0.13498,  -0.13232,   0.09187
  -0.13596,  -0.13316,   0.09234
  -0.13693,  -0.13400,   0.09282
  -0.13791,  -0.13483,   0.09329
  -0.13888,  -0.13566,   0.09376
  -0.13984,  -0.13648,   0.09422
  -0.14080,  -0.13730,   0.09468
  -0.14176,  -0.13811,   0.09514
  -0.14271,  -0.13892,   0.09560
  -0.14365,  -0.13972,   0.09605
  -0.14459,  -0.14052,   0.09650
  -0.14553,  -0.14132,   0.09694
  -0.14646,  -0.14210,   0.09739
