# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,   0.00000,   0.00000
  -0.00120,  -0.00013,   0.00148
  -0.00240,  -0.00025,   0.00296
  -0.00360,  -0.00037,   0.00444
  -0.00479,  -0.00050,   0.00591
  -0.00598,  -0.00062,   0.00739
  -0.00716,  -0.00074,   0.00886
  -0.00834,  -0.00086,   0.01033
  -0.00951,  -0.00097,   0.01180
  -0.01068,  -0.00109,   0.01326
  -0.01184,  -0.00121,   0.01473
  -0.01300,  -0.00132,   0.01619
  -0.01416,  -0.00143,   0.01765
  -0.01531,  -0.00154,   0.01911
  -0.01646,  -0.00165,   0.02057
  -0.01760,  -0.00176,   0.02203
  -0.01874,  -0.00187,   0.02348
  -0.01988,  -0.00198,   0.02493
  -0.02101,  -0.00208,   0.02638
  -0.02214,  -0.00219,   0.02783
  -0.02326,  -0.00229,   0.02928
  -0.02438,  -0.00239,   0.03072
  -0.02549,  -0.00249,   0.03216
  -0.02660,  -0.00259,   0.03360
  -0.02771,  -0.00269,   0.03504
  -0.02881,  -0.00279,   0.03648
  -0.02991,  -0.00288,   0.03791
  -0.03100,  -0.00298,   0.03935
  -0.03209,  -0.00307,   0.04078
  -0.03318,  -0.00316,   0.04221
  -0.03426,  -0.00325,   0.04363
  -0.03533,  -0.00334,   0.04506
  -0.03641,  -0.00342,   0.04648
  -0.03748,  -0.00351,   0.04790
  -0.03854,  -0.00359,   0.04932
  -0.03960,  -0.00368,   0.05074
  -0.04066,  -0.00376,   0.05216
  -0.04171,  -0.00384,   0.05357
  -0.04276,  -0.00392,   0.05498
  -0.04381,  -0.00399,   0.05639
  -0.04485,  -0.00407,   0.05780
  -0.04588,  -0.00414,   0.05920
  -0.04692,  -0.00422,   0.06061
  -0.04794,  -0.00429,   0.06201
  -0.04897,  -0.00436,   0.06341
  -0.04999,  -0.00442,   0.06481
  -0.05101,  -0.00449,   0.06620
  -0.05202,  -0.00455,   0.06760
  -0.05303,  -0.00462,   0.06899
  -0.05403,  -0.00468,   0.07038
  -0.05503,  -0.00474,   0.07177
  -0.05603,  -0.00480,   0.07315
  -0.05702,  -0.00486,   0.07454
  -0.05801,  -0.00491,   0.07592
  -0.05900,  -0.00497,   0.07730
  -0.05998,  -0.00502,   0.07867
  -0.06096,  -0.00507,   0.08005
  -0.06193,  -0.00512,   0.08142
  -0.06290,  -0.00517,   0.08280
  -0.06387,  -0.00521,   0.08417
  -0.06483,  -0.00526,   0.08553
  -0.06579,  -0.00530,   0.08690
  -0.06674,  -0.00534,   0.08826
  -0.06769,  -0.00538,   0.08962
  -0.06864,  -0.00542,   0.09098
  -0.06958,  -0.00545,   0.09234
  -0.07052,  -0.00549,   0.09370
  -0.07146,  -0.00552,   0.09505
  -0.07239,  -0.00555,   0.09640
  -0.07332,  -0.00558,   0.09775
  -0.07424,  -0.00561,   0.09910
  -0.07516,  -0.00563,   0.10044
  -0.07608,  -0.00566,   0.10179
  -0.07699,  -0.00568,   0.10313
  -0.07790,  -0.00570,   0.10447
  -0.07880,  -0.00572,   0.10581
  -0.07970,  -0.00573,   0.10714
  -0.08060,  -0.00575,   0.10848
  -0.08149,  -0.00576,   0.10981
  -0.08238,  -0.00577,   0.11114
  -0.08327,  -0.00578,   0.11246
  -0.08415,  -0.00579,   0.11379
  -0.08503,  -0.00580,   0.11511
  -0.08591,  -0.00580,   0.11643
  -0.08678,  -0.00580,   0.11775
  -0.08765,  -0.00581,   0.11907
  -0.08851,  -0.00580,   0.12038
  -0.08937,  -0.00580,   0.12170
  -0.09023,  -0.00580,   0.12301
  -0.09108,  -0.00579,   0.12432
  -0.09193,  -0.00578,   0.12563
  -0.09278,  -0.00577,   0.12693
  -0.09362,  -0.00576,   0.12823
  -0.09446,  -0.00575,   0.12953
  -0.09529,  -0.00573,   0.13083
  -0.09613,  -0.00571,   0.13213
  -0.09695,  -0.00569,   0.13343
  -0.09778,  -0.00567,   0.13472
  -0.09860,  -0.00565,   0.13601
  -0.09941,  -0.00562,   0.13730
  -0.10023,  -0.00560,   0.13859
  -0.10104,  -0.00557,   0.13987
  -0.10184,  -0.00554,   0.14115
  -0.10265,  -0.00551,   0.14244
  -0.10345,  -0.00547,   0.14371
  -0.10424,  -0.00543,   0.14499
  -0.10503,  -0.00540,   0.14627
  -0.10582,  -0.00536,   0.14754
  -0.10661,  -0.00531,   0.14881
  -0.10739,  -0.00527,   0.15008
  -0.10816,  -0.00522,   0.15135
  -0.10894,  -0.00518,   0.15261
  -0.10971,  -0.00513,   0.15388
  -0.11047,  -0.00507,   0.15514
  -0.11124,  -0.00502,   0.15640
  -0.11200,  -0.00497,   0.15765
  -0.11275,  -0.00491,   0.15891
  -0.11351,  -0.00485,   0.16016
  -0.11426,  -0.00479,   0.16141
  -0.11500,  -0.00472,   0.16266
  -0.11574,  -0.00466,   0.16391
  -0.11648,  -0.00459,   0.16516
  -0.11722,  -0.00452,   0.16640
  -0.11795,  -0.00445,   0.16764
  -0.11868,  -0.00438,   0.16888
  -0.11940,  -0.00430,   0.17012
  -0.12012,  -0.00423,   0.17135
  -0.12084,  -0.00415,   0.17259
  -0.12155,  -0.00407,   0.17382
  -0.12226,  -0.00398,   0.17505
  -0.12297,  -0.00390,   0.17628
