# epsilon_xx, epsilon_yy, epsilon_xy
  -0.00000,   0.00000,  -0.00000
   0.00076,   0.00022,  -0.00098
   0.00151,   0.00045,  -0.00197
   0.00225,   0.00067,  -0.00296
   0.00299,   0.00089,  -0.00397
   0.00372,   0.00112,  -0.00498
   0.00444,   0.00134,  -0.00599
   0.00516,   0.00156,  -0.00702
   0.00587,   0.00178,  -0.00805
   0.00658,   0.00200,  -0.00909
   0.00728,   0.00223,  -0.01013
   0.00797,   0.00245,  -0.01119
   0.00866,   0.00267,  -0.01225
   0.00934,   0.00289,  -0.01331
   0.01001,   0.00311,  -0.01439
   0.01068,   0.00333,  -0.01547
   0.01134,   0.00355,  -0.01655
   0.01199,   0.00377,  -0.01765
   0.01264,   0.00399,  -0.01875
   0.01329,   0.00421,  -0.01985
   0.01392,   0.00443,  -0.02097
   0.01455,   0.00465,  -0.02209
   0.01517,   0.00487,  -0.02322
   0.01579,   0.00509,  -0.02435
   0.01640,   0.00531,  -0.02549
   0.01700,   0.00554,  -0.02663
   0.01760,   0.00576,  -0.02779
   0.01819,   0.00598,  -0.02895
   0.01878,   0.00620,  -0.03011
   0.01936,   0.00642,  -0.03128
   0.01993,   0.00665,  -0.03246
   0.02049,   0.00687,  -0.03365
   0.02105,   0.00709,  -0.03484
   0.02161,   0.00732,  -0.03603
   0.02215,   0.00754,  -0.03723
   0.02269,   0.00777,  -0.03844
   0.02323,   0.00799,  -0.03966
   0.02376,   0.00822,  -0.04088
   0.02428,   0.00845,  -0.04210
   0.02479,   0.00867,  -0.04334
   0.02530,   0.00890,  -0.04457
   0.02580,   0.00913,  -0.04582
   0.02630,   0.00936,  -0.04707
   0.02679,   0.00959,  -0.04832
   0.02727,   0.00982,  -0.04958
   0.02775,   0.01005,  -0.05085
   0.02822,   0.01028,  -0.05212
   0.02869,   0.01052,  -0.05340
   0.02915,   0.01075,  -0.05468
   0.02960,   0.01099,  -0.05597
   0.03005,   0.01122,  -0.05726
   0.03049,   0.01146,  -0.05856
   0.03092,   0.01170,  -0.05986
   0.03135,   0.01193,  -0.06117
   0.03177,   0.01217,  -0.06248
   0.03219,   0.01241,  -0.06380
   0.03260,   0.01266,  -0.06512
   0.03300,   0.01290,  -0.06645
   0.03340,   0.01314,  -0.06779
   0.03379,   0.01339,  -0.06912
   0.03418,   0.01363,  -0.07047
   0.03456,   0.01388,  -0.07181
   0.03493,   0.01413,  -0.07317
   0.03530,   0.01438,  -0.07452
   0.03566,   0.01463,  -0.07588
   0.03602,   0.01488,  -0.07725
   0.03637,   0.01513,  -0.07862
   0.03672,   0.01538,  -0.08000
   0.03706,   0.01564,  -0.08137
   0.03739,   0.01589,  -0.08276
   0.03772,   0.01615,  -0.08415
   0.03804,   0.01641,  -0.08554
   0.03836,   0.01667,  -0.08693
   0.03867,   0.01693,  -0.08833
   0.03897,   0.01719,  -0.08974
   0.03928,   0.01746,  -0.09114
   0.03957,   0.01772,  -0.09256
   0.03986,   0.01799,  -0.09397
   0.04014,   0.01826,  -0.09539
   0.04042,   0.01853,  -0.09681
   0.04069,   0.01880,  -0.09824
   0.04096,   0.01907,  -0.09967
   0.04122,   0.01934,  -0.10110
   0.04148,   0.01962,  -0.10254
   0.04173,   0.01990,  -0.10398
   0.04198,   0.02018,  -0.10542
   0.04222,   0.02045,  -0.10687
   0.04246,   0.02074,  -0.10832
   0.04269,   0.02102,  -0.10978
   0.04291,   0.02130,  -0.11123
   0.04314,   0.02159,  -0.11269
   0.04335,   0.02188,  -0.11415
   0.04356,   0.02217,  -0.11562
   0.04377,   0.02246,  -0.11709
   0.04397,   0.02275,  -0.11856
   0.04417,   0.02304,  -0.12003
   0.04436,   0.02334,  -0.12151
   0.04455,   0.02363,  -0.12299
   0.04473,   0.02393,  -0.12447
   0.04491,   0.02423,  -0.12595
   0.04508,   0.02453,  -0.12744
   0.04525,   0.02484,  -0.12893
   0.04541,   0.02514,  -0.13042
   0.04557,   0.02545,  -0.13191
   0.04573,   0.02576,  -0.13341
   0.04588,   0.02607,  -0.13491
   0.04603,   0.02638,  -0.13641
   0.04617,   0.02669,  -0.13791
   0.04631,   0.02701,  -0.13941
   0.04644,   0.02733,  -0.14092
   0.04657,   0.02764,  -0.14243
   0.04669,   0.02797,  -0.14393
   0.04681,   0.02829,  -0.14544
   0.04693,   0.02861,  -0.14696
   0.04705,   0.02894,  -0.14847
   0.04715,   0.02926,  -0.14999
   0.04726,   0.02959,  -0.15150
   0.04736,   0.02992,  -0.15302
   0.04746,   0.03026,  -0.15454
   0.04755,   0.03059,  -0.15606
   0.04764,   0.03093,  -0.15758
   0.04773,   0.03126,  -0.15910
   0.04781,   0.03160,  -0.16063
   0.04789,   0.03194,  -0.16215
   0.04797,   0.03229,  -0.16368
   0.04804,   0.03263,  -0.16520
   0.04811,   0.03298,  -0.16673
   0.04818,   0.03333,  -0.16826
   0.04824,   0.03368,  -0.16978
   0.04830,   0.03403,  -0.17131
   0.04836,   0.03438,  -0.17284
   0.04841,   0.03474,  -0.17437
   0.04846,   0.03509,  -0.17590
   0.04851,   0.03545,  -0.17743
   0.04855,   0.03581,  -0.17896
   0.04859,   0.03618,  -0.18049
   0.04863,   0.03654,  -0.18202
   0.04866,   0.03691,  -0.18355
   0.04870,   0.03727,  -0.18508
   0.04873,   0.03764,  -0.18661
   0.04875,   0.03801,  -0.18814
   0.04878,   0.03839,  -0.18967
   0.04880,   0.03876,  -0.19120
   0.04882,   0.03914,  -0.19273
   0.04883,   0.03951,  -0.19425
   0.04885,   0.03989,  -0.19578
   0.04886,   0.04027,  -0.19731
   0.04887,   0.04066,  -0.19883
   0.04888,   0.04104,  -0.20036
   0.04888,   0.04143,  -0.20188
   0.04889,   0.04182,  -0.20341
   0.04889,   0.04221,  -0.20493
   0.04889,   0.04260,  -0.20645
   0.04888,   0.04299,  -0.20797
   0.04888,   0.04338,  -0.20949
   0.04887,   0.04378,  -0.21101
   0.04886,   0.04418,  -0.21253
   0.04885,   0.04458,  -0.21404
   0.04884,   0.04498,  -0.21556
   0.04883,   0.04538,  -0.21707
   0.04881,   0.04578,  -0.21858
   0.04880,   0.04619,  -0.22009
   0.04878,   0.04660,  -0.22160
   0.04876,   0.04701,  -0.22310
   0.04874,   0.04742,  -0.22461
   0.04871,   0.04783,  -0.22611
   0.04869,   0.04824,  -0.22761
   0.04867,   0.04866,  -0.22911
   0.04864,   0.04907,  -0.23060
   0.04861,   0.04949,  -0.23210
   0.04858,   0.04991,  -0.23359
   0.04856,   0.05033,  -0.23508
   0.04853,   0.05075,  -0.23656
   0.04849,   0.05118,  -0.23805
   0.04846,   0.05160,  -0.23953
   0.04843,   0.05203,  -0.24101
   0.04840,   0.05246,  -0.24248
   0.04836,   0.05289,  -0.24396
   0.04833,   0.05332,  -0.24543
   0.04829,   0.05375,  -0.24690
   0.04826,   0.05418,  -0.24836
   0.04822,   0.05462,  -0.24982
   0.04818,   0.05505,  -0.25128
   0.04815,   0.05549,  -0.25274
   0.04811,   0.05593,  -0.25419
   0.04807,   0.05637,  -0.25564
   0.04804,   0.05681,  -0.25708
   0.04800,   0.05725,  -0.25853
   0.04796,   0.05769,  -0.25997
   0.04792,   0.05814,  -0.26140
   0.04789,   0.05858,  -0.26283
   0.04785,   0.05903,  -0.26426
   0.04781,   0.05948,  -0.26569
   0.04777,   0.05993,  -0.26711
   0.04774,   0.06038,  -0.26852
   0.04770,   0.06083,  -0.26994
   0.04766,   0.06128,  -0.27135
   0.04763,   0.06174,  -0.27275
   0.04759,   0.06219,  -0.27415
   0.04756,   0.06264,  -0.27555
   0.04752,   0.06310,  -0.27694
   0.04749,   0.06356,  -0.27833
   0.04745,   0.06402,  -0.27971
   0.04742,   0.06447,  -0.28109
   0.04739,   0.06493,  -0.28247
   0.04736,   0.06540,  -0.28384
   0.04733,   0.06586,  -0.28520
   0.04730,   0.06632,  -0.28657
   0.04727,   0.06678,  -0.28792
   0.04725,   0.06725,  -0.28927
   0.04722,   0.06771,  -0.29062
   0.04719,   0.06818,  -0.29196
   0.04717,   0.06864,  -0.29330
   0.04715,   0.06911,  -0.29463
   0.04713,   0.06958,  -0.29596
   0.04711,   0.07004,  -0.29728
   0.04709,   0.07051,  -0.29859
   0.04707,   0.07098,  -0.29990
   0.04705,   0.07145,  -0.30121
   0.04704,   0.07192,  -0.30251
   0.04703,   0.07239,  -0.30380
   0.04702,   0.07286,  -0.30509
   0.04701,   0.07333,  -0.30638
   0.04700,   0.07381,  -0.30766
   0.04699,   0.07428,  -0.30893
   0.04699,   0.07475,  -0.31019
   0.04698,   0.07522,  -0.31145
