# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,  -0.00000,   0.00000
  -0.00209,  -0.00123,   0.00082
  -0.00418,  -0.00245,   0.00164
  -0.00627,  -0.00368,   0.00246
  -0.00836,  -0.00491,   0.00328
  -0.01044,  -0.00614,   0.00409
  -0.01252,  -0.00737,   0.00491
  -0.01460,  -0.00861,   0.00572
  -0.01668,  -0.00984,   0.00652
  -0.01875,  -0.01107,   0.00733
  -0.02082,  -0.01230,   0.00813
  -0.02288,  -0.01354,   0.00893
  -0.02495,  -0.01477,   0.00973
  -0.02701,  -0.01601,   0.01052
  -0.02907,  -0.01724,   0.01132
  -0.03112,  -0.01848,   0.01211
  -0.03318,  -0.01971,   0.01289
  -0.03523,  -0.02095,   0.01368
  -0.03728,  -0.02218,   0.01446
  -0.03932,  -0.02342,   0.01524
  -0.04136,  -0.02465,   0.01601
  -0.04340,  -0.02589,   0.01679
  -0.04544,  -0.02713,   0.01756
  -0.04747,  -0.02836,   0.01832
  -0.04950,  -0.02960,   0.01909
  -0.05153,  -0.03083,   0.01985
  -0.05355,  -0.03207,   0.02061
  -0.05558,  -0.03330,   0.02136
  -0.05760,  -0.03454,   0.02211
  -0.05961,  -0.03577,   0.02286
  -0.06163,  -0.03700,   0.02361
  -0.06364,  -0.03823,   0.02435
  -0.06564,  -0.03947,   0.02509
  -0.06765,  -0.04070,   0.02582
  -0.06965,  -0.04193,   0.02655
  -0.07165,  -0.04316,   0.02728
  -0.07364,  -0.04439,   0.02800
  -0.07564,  -0.04562,   0.02872
  -0.07763,  -0.04684,   0.02944
  -0.07962,  -0.04807,   0.03016
  -0.08160,  -0.04930,   0.03087
  -0.08358,  -0.05052,   0.03157
  -0.08556,  -0.05174,   0.03228
  -0.08753,  -0.05297,   0.03298
  -0.08951,  -0.05419,   0.03367
  -0.09148,  -0.05541,   0.03436
  -0.09344,  -0.05663,   0.03505
  -0.09540,  -0.05784,   0.03573
  -0.09736,  -0.05906,   0.03641
  -0.09932,  -0.06027,   0.03709
  -0.10128,  -0.06149,   0.03776
  -0.10323,  -0.06270,   0.03843
  -0.10517,  -0.06391,   0.03910
  -0.10712,  -0.06512,   0.03976
  -0.10906,  -0.06632,   0.04041
  -0.11100,  -0.06753,   0.04106
  -0.11293,  -0.06873,   0.04171
  -0.11487,  -0.06993,   0.04236
  -0.11680,  -0.07113,   0.04300
  -0.11872,  -0.07233,   0.04363
  -0.12065,  -0.07353,   0.04426
  -0.12257,  -0.07472,   0.04489
  -0.12448,  -0.07591,   0.04552
  -0.12640,  -0.07710,   0.04613
