# epsilon_xx, epsilon_yy, epsilon_xy
   0.00000,   0.00000,   0.00000
  -0.00023,   0.00182,   0.00082
  -0.00045,   0.00365,   0.00165
  -0.00067,   0.00547,   0.00247
  -0.00087,   0.00729,   0.00328
  -0.00106,   0.00911,   0.00410
  -0.00125,   0.01093,   0.00492
  -0.00142,   0.01275,   0.00573
  -0.00158,   0.01456,   0.00654
  -0.00174,   0.01638,   0.00735
  -0.00188,   0.01820,   0.00816
  -0.00201,   0.02001,   0.00897
  -0.00214,   0.02183,   0.00977
  -0.00225,   0.02364,   0.01057
  -0.00236,   0.02545,   0.01138
  -0.00245,   0.02726,   0.01217
  -0.00254,   0.02907,   0.01297
  -0.00261,   0.03087,   0.01377
  -0.00268,   0.03268,   0.01456
  -0.00273,   0.03449,   0.01535
  -0.00278,   0.03629,   0.01614
  -0.00282,   0.03809,   0.01693
  -0.00285,   0.03989,   0.01771
  -0.00286,   0.04169,   0.01849
  -0.00287,   0.04348,   0.01928
  -0.00287,   0.04528,   0.02005
  -0.00286,   0.04707,   0.02083
  -0.00284,   0.04886,   0.02161
  -0.00281,   0.05065,   0.02238
  -0.00278,   0.05244,   0.02315
  -0.00273,   0.05423,   0.02392
  -0.00267,   0.05601,   0.02468
  -0.00260,   0.05779,   0.02544
  -0.00253,   0.05957,   0.02620
  -0.00244,   0.06135,   0.02696
  -0.00235,   0.06313,   0.02772
  -0.00225,   0.06490,   0.02847
  -0.00214,   0.06667,   0.02922
  -0.00201,   0.06844,   0.02997
  -0.00188,   0.07021,   0.03072
  -0.00174,   0.07197,   0.03146
  -0.00160,   0.07374,   0.03221
  -0.00144,   0.07550,   0.03294
  -0.00127,   0.07725,   0.03368
  -0.00110,   0.07901,   0.03442
  -0.00091,   0.08076,   0.03515
  -0.00072,   0.08251,   0.03588
  -0.00052,   0.08426,   0.03660
  -0.00031,   0.08600,   0.03733
  -0.00009,   0.08774,   0.03805
   0.00014,   0.08948,   0.03876
   0.00038,   0.09121,   0.03948
   0.00062,   0.09295,   0.04019
   0.00088,   0.09468,   0.04090
   0.00114,   0.09640,   0.04161
   0.00141,   0.09813,   0.04232
   0.00169,   0.09985,   0.04302
